Year,Month,Day,Hour,Minute,Second,Longitude,Latitude,Code,Depth,Code,Mb,code,Ms1,Code,Ms2,Code,Mw,Code,MD,Code,ML,Code,Mweq,Code
1994,7,27,3,42,0.0,-107.530,23.750,0,17.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1994,7,27,18,32,0.0,-106.870,24.400,0,15.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1994,7,27,18,32,39.0,-107.500,22.568,0,41.7,0,4.6,120,4.5,131,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
1994,7,29,20,43,0.5,-101.279,17.125,0,41.4,0,4.7,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1994,8,1,23,27,0.0,-104.810,18.080,0,12.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1994,8,2,12,20,47.9,-105.672,18.158,0,33.0,0,4.4,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1994,8,6,5,15,0.0,-95.520,15.640,0,11.0,0,0.0,0,4.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
1994,8,6,5,15,44.8,-95.167,16.140,0,32.3,0,5.0,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.4,166
1994,8,11,2,22,0.0,-115.186,32.423,0,30.0,0,0.0,0,4.9,132,0.0,0,0.0,0,0.0,0,0.0,0,5.2,165
1994,8,13,19,51,0.0,-118.452,32.687,0,5.0,0,0.0,0,3.4,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
1994,8,15,9,34,0.0,-99.050,15.260,0,10.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1994,8,28,15,2,19.0,-95.813,17.140,0,67.3,0,5.5,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.1,166
1994,9,13,12,20,0.0,-100.870,16.020,0,5.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1994,10,3,14,0,0.0,-114.839,32.005,0,9.4,0,0.0,0,4.9,132,0.0,0,0.0,0,0.0,0,0.0,0,5.2,165
1994,10,3,14,0,35.6,-114.503,31.236,0,6.0,0,0.0,0,4.9,132,0.0,0,0.0,0,0.0,0,0.0,0,5.2,165
1994,10,4,19,53,2.0,-109.225,19.602,0,10.0,0,4.9,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1994,10,18,3,7,34.0,-89.181,13.307,0,45.4,0,5.0,120,0.0,0,0,0,5.4,158,0.0,0,0.0,0,5.4,164
1994,10,18,4,46,33.4,-102.047,18.826,0,85.5,0,4.7,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1994,10,20,2,56,0.0,-115.917,32.739,0,12.6,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1994,10,27,9,14,33.0,-109.651,25.669,0,1.0,0,4.9,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1994,10,28,9,11,0.0,-102.900,15.420,0,5.0,0,0.0,0,5.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.7,165
1994,10,28,9,11,19.0,-103.704,14.505,0,15.0,0,5.3,120,5.6,131,0.0,0,5.9,158,0.0,0,0.0,0,5.9,164
1994,10,29,16,44,0.0,-100.250,16.880,0,49.0,0,0.0,0,4.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
1994,10,29,16,44,14.0,-99.503,17.541,0,89.2,0,4.5,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.7,166
1994,10,31,17,22,56.0,-93.726,15.453,0,60.1,0,5.1,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1994,11,1,19,58,0.0,-98.010,15.310,0,5.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1994,11,10,21,3,16.0,-95.117,19.221,0,33.0,0,4.7,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1994,11,11,2,51,38.0,-88.004,13.205,0,33.0,0,4.7,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.0,166
1994,11,16,17,32,0.0,-92.970,15.200,0,74.0,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
1994,11,25,18,52,0.0,-97.320,19.780,0,4.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1994,11,26,7,50,0.0,-106.060,19.220,0,15.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1994,11,26,7,50,44.7,-106.297,18.628,0,33.0,0,0.0,0,4.7,132,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
1994,12,10,16,17,40.0,-101.520,17.980,27,50.0,27,0.0,0,6.6,27,0.0,0,6.5,43,0.0,0,0.0,0,6.5,164
1994,12,12,4,50,0.0,-99.420,15.980,0,25.0,0,0.0,0,3.7,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1994,12,16,11,19,0.0,-95.940,15.970,0,16.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1994,12,19,8,41,30.0,-94.676,15.482,0,42.4,0,5.1,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1994,12,27,18,53,56.0,-111.122,25.690,0,10.0,0,4.8,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,166
1994,12,31,13,24,0.0,-102.420,18.290,0,6.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1995,1,20,11,29,0.4,-91.804,14.001,0,30.0,0,4.9,120,0.0,0,0.0,0,5.7,158,0.0,0,0.0,0,5.7,164
1995,1,27,1,7,0.0,-92.841,14.385,0,25.3,0,4.9,120,0.0,0,0.0,0,5.5,158,0.0,0,0.0,0,5.5,164
1995,1,27,1,19,18.0,-92.841,13.292,0,33.0,0,5.1,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1995,1,29,16,2,0.0,-117.198,31.849,0,12.2,0,0.0,0,4.7,132,0,0,0.0,0,0.0,0,0.0,0,5.1,165
1995,1,31,5,55,0.0,-92.240,15.090,0,111.0,0,0.0,0,4.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1995,2,14,10,20,0.0,-94.360,14.230,0,15.0,0,0.0,0,4.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1995,2,16,22,32,0.0,-91.310,16.130,0,80.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,2,18,1,32,57.4,-86.197,15.409,0,33.0,0,4.4,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.6,166
1995,3,20,20,14,0.0,-102.650,17.730,0,89.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,3,26,14,32,0.0,-113.627,30.611,0,35.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,155,4.1,168
1995,4,1,23,33,26.0,-91.340,13.484,0,0.0,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1995,4,3,22,43,52.0,-109.079,18.914,0,0.0,0,4.3,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1995,4,14,0,32,54.0,-103.319,30.289,0,4.6,0,5.5,120,5.6,131,0.0,0,0.0,0,0.0,0,0.0,0,5.7,165
1995,4,23,6,37,0.0,-103.760,18.300,0,95.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,5,13,2,25,0.0,-116.973,33.977,0,15.0,0,0.0,0,3.2,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,5,16,12,25,0.0,-100.650,17.350,0,10.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,5,16,18,29,0.0,-115.867,30.080,0,18.4,0,0.0,0,3.5,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,5,20,5,20,34.9,-88.611,13.131,0,33.0,0,4.7,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.0,166
1995,5,31,16,8,0.0,-108.500,19.010,0,15.0,0,0.0,0,5.1,132,0.0,0,0.0,0,0.0,0,0.0,0,5.4,165
1995,5,31,16,8,40.0,-107.413,18.998,0,32.4,0,0.0,0,0.0,0,0.0,0,6.4,160,0.0,0,0.0,0,6.4,164
1995,5,31,19,57,36.0,-103.880,24.876,0,10.0,0,4.8,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,166
1995,6,9,19,44,0.0,-116.841,33.234,0,10.0,0,0.0,0,3.1,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,6,14,5,11,50.0,-88.372,12.167,0,27.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,6.5,152,6.6,168
1995,6,16,6,2,14.0,-85.156,16.164,0,0.0,0,4.3,120,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.4,166
1995,6,21,21,17,34.0,-117.904,32.954,0,6.0,0,4.6,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.9,166
1995,6,26,8,40,0.0,-118.724,34.318,0,10.0,0,0.0,0,4.5,132,0,0,0.0,0,0.0,0,0.0,0,5.0,165
1995,6,29,19,48,20.0,-87.663,14.399,0,425.0,0,4.3,120,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.4,166
1995,6,30,5,58,56.0,-110.260,24.620,0,10.0,0,0.0,0,0.0,0,0.0,0,6.2,163,0.0,0,6.3,152,6.2,164
1995,7,20,7,15,36.0,-89.900,13.330,0,78.3,0,4.9,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.3,166
1995,8,2,18,32,0.0,-114.214,30.318,0,32.9,0,0.0,0,5.2,132,0.0,0,0.0,0,0.0,0,0.0,0,5.4,165
1995,8,4,12,3,0.0,-96.860,17.490,0,102.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,8,6,11,22,0.0,-116.721,32.135,0,4.8,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,8,13,21,23,44.0,-91.061,14.752,0,23.0,0,4.2,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1995,8,24,1,39,51.0,-112.952,28.521,0,9.8,0,4.4,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1995,8,28,10,46,12.8,-110.350,26.160,76,10.0,76,5.6,47,6.5,76,0.0,0,6.5,78,0.0,0,0.0,0,6.5,164
1995,8,29,12,3,0.0,-98.460,15.040,0,5.0,0,0.0,0,3.7,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1995,9,2,10,16,0.0,-99.830,18.460,0,98.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,9,8,17,25,44.0,-94.237,14.879,0,0.8,0,5.6,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.2,166
1995,9,14,14,4,30.1,-98.667,16.752,77; 78,16.0,77; 78,0.0,0,0.0,0,0.0,0,7.3,77; 78,0.0,0,0.0,0,7.3,164
1995,9,19,15,40,10.0,-90.524,13.814,0,94.1,0,5.1,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.5,166
1995,9,24,14,44,0.0,-97.010,17.960,0,44.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,9,25,10,40,0.0,-102.870,23.530,0,10.0,0,0.0,0,3.7,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1995,9,25,10,40,14.2,-102.509,22.998,0,10.0,0,4.1,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1995,10,9,15,35,54.0,-104.470,18.790,78; 79,17.0,78; 79,0.0,0,7.3,78; 79,0.0,0,8.0,78; 79,0.0,0,0.0,0,8.0,164
1995,10,9,16,32,0.0,-106.090,18.110,0,87.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1995,10,9,23,17,0.0,-103.700,20.210,0,5.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,10,10,1,48,41.3,-103.979,16.528,0,33.0,0,4.4,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1995,10,10,16,13,0.0,-104.280,18.330,0,11.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1995,10,12,16,53,0.0,-103.700,19.040,0,11.0,0,0.0,0,6.4,132,0.0,0,6.0,163,0.0,0,0.0,0,6.0,164
1995,10,12,21,18,48.0,-106.540,21.190,0,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.1,152,5.1,168
1995,10,13,1,43,0.0,-101.260,16.060,0,5.0,0,0.0,0,3.7,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1995,10,18,22,0,0.0,-104.190,20.130,0,151.0,0,0.0,0,3.7,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1995,10,21,2,38,55.8,-93.649,16.795,11,165.0,0,0.0,0,0.0,0,0.0,0,7.2,78; 11,0.0,0,7.1,47,7.2,164
1995,10,23,20,59,9.9,-103.400,17.878,0,33.0,0,4.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1995,10,28,9,58,0.0,-114.677,29.409,0,46.4,0,0.0,0,3.0,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,11,7,16,14,0.0,-100.500,16.080,0,19.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,11,19,10,49,24.8,-115.948,24.430,0,10.0,0,4.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1995,11,21,21,9,16.0,-89.498,15.099,0,0.8,0,4.5,120,4.5,131,0,0,0.0,0,0.0,0,0.0,0,5.0,165
1995,11,27,3,24,0.0,-95.400,15.130,0,30.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1995,11,28,13,18,6.1,-108.310,19.672,0,10.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1995,12,5,10,45,0.0,-114.397,31.459,0,19.2,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,12,11,20,58,0.0,-103.890,20.960,0,5.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1995,12,18,21,13,25.0,-90.189,15.923,0,29.5,0,4.5,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.7,166
1995,12,19,20,56,0.4,-90.169,15.181,0,15.0,0,4.9,120,4.8,131,0,0,5.4,158,0.0,0,0.0,0,5.4,164
1995,12,25,2,57,34.0,-115.774,16.141,0,10.0,0,4.9,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1995,12,25,5,4,0.0,-100.480,16.770,0,12.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1995,12,25,23,40,0.0,-115.487,33.257,0,14.5,0,0.0,0,4.0,132,0,0,0.0,0,0.0,0,0.0,0,4.9,165
1995,12,26,8,11,38.0,-104.633,15.197,0,15.0,0,4.6,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1996,1,2,18,33,0.0,-99.060,15.430,0,15.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1996,1,7,4,2,23.0,-104.910,18.160,0,33.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,152,4.1,168
1996,1,7,13,27,0.0,-94.850,17.330,0,98.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,1,9,19,19,0.0,-105.910,18.990,0,13.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,1,26,3,22,0.0,-92.820,17.520,0,105.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,1,29,10,6,0.0,-93.320,13.820,0,15.0,0,0.0,0,4.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
1996,2,13,20,30,23.0,-115.042,32.224,0,0.0,0,4.7,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.0,166
1996,2,14,22,37,46.2,-90.784,16.381,0,100.0,0,4.1,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.2,166
1996,2,17,10,23,49.0,-91.156,14.206,0,98.8,0,5.1,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.5,166
1996,2,20,14,40,41.0,-111.733,27.469,0,10.0,0,4.1,120,4.6,131,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
1996,2,22,20,13,50.0,-109.168,19.841,0,55.4,0,4.7,120,4.6,131,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
1996,2,25,3,8,19.0,-97.980,15.880,47,15.0,0,0.0,0,0.0,0,0.0,0,7.1,78,0.0,0,0.0,0,7.1,164
1996,2,25,14,54,39.0,-97.556,17.258,0,224.0,0,4.6,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.9,166
1996,2,28,15,19,0.0,-101.270,16.540,0,17.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1996,3,1,11,49,14.0,-113.654,29.492,0,10.0,0,4.1,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1996,3,5,8,41,35.0,-111.228,17.448,0,10.0,0,4.1,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1996,3,14,9,12,11.9,-92.003,19.532,0,33.0,0,4.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1996,3,19,14,6,54.0,-105.679,17.545,0,33.0,0,4.2,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1996,3,19,15,31,36.4,-109.329,25.006,0,10.0,0,0.0,0,0.0,0,0.0,0,5.8,163,0.0,0,0.0,0,5.8,164
1996,3,19,17,12,38.0,-97.289,15.853,0,3.1,0,5.8,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6.5,166
1996,3,20,5,3,0.0,-115.609,31.548,0,4.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,3,21,8,25,40.8,-86.597,17.338,0,33.0,0,4.0,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.0,166
1996,4,1,3,43,2.0,-95.752,16.701,0,45.4,0,4.9,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1996,4,1,6,10,53.0,-93.530,14.551,0,33.0,0,0.0,0,0.0,0,0.0,0,5.8,163,0.0,0,0.0,0,5.8,164
1996,4,1,16,24,0.0,-99.800,17.820,0,51.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,4,6,20,26,13.0,-111.435,18.208,0,34.3,0,4.4,120,4.2,131,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,4,10,11,17,1.0,-93.521,18.763,0,33.0,0,4.0,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1996,4,13,14,37,9.0,-91.281,16.921,0,33.0,0,4.0,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1996,4,26,23,45,46.0,-111.476,16.756,0,33.0,0,4.2,120,4.0,131,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,4,30,11,5,0.0,-99.970,15.910,0,21.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,4,30,22,17,45.0,-87.009,13.167,0,373.8,0,4.0,120,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.0,166
1996,5,2,22,7,0.0,-93.880,15.920,0,53.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,5,7,18,25,0.0,-98.360,15.700,0,18.0,0,0.0,0,4.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,5,17,5,54,3.9,-91.782,15.536,0,223.9,0,4.3,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.4,166
1996,5,20,14,45,0.0,-102.860,19.340,0,60.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,5,22,15,30,47.6,-108.607,20.176,0,10.0,0,4.4,128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.6,166
1996,6,3,11,55,20.0,-94.312,17.618,0,136.0,0,4.9,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.3,166
1996,6,3,12,53,0.0,-99.780,21.090,0,26.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,6,5,9,40,0.0,-99.500,20.700,0,19.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,6,5,14,56,55.0,-87.657,14.459,0,33.0,0,4.1,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.2,166
1996,6,7,0,30,0.0,-93.320,19.750,0,64.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,6,7,0,30,26.0,-92.535,20.658,0,10.0,0,4.0,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1996,6,9,22,34,44.0,-105.398,15.226,0,59.0,0,0.0,0,4.0,131,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,6,11,9,13,0.0,-95.370,18.430,0,32.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,6,17,20,31,0.0,-92.500,13.520,0,17.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1996,6,21,16,12,0.0,-100.320,18.340,0,44.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,6,21,17,9,20.0,-107.449,17.488,0,33.0,0,4.0,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,166
1996,7,1,7,35,0.0,-92.360,17.800,0,127.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,7,6,3,59,0.0,-99.010,17.820,0,23.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,7,10,17,53,0.0,-96.570,15.380,0,15.0,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
1996,7,13,18,20,0.0,-101.400,20.300,0,49.0,0,0.0,0,3.4,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,7,15,21,23,34.5,-101.241,17.293,80,18.7,80,0.0,0,0.0,0,0.0,0,6.6,78,0.0,0,0.0,0,6.6,164
1996,7,22,8,30,21.3,-88.723,13.076,0,61.1,0,0.0,0,0.0,0,0,0,5.6,163,0.0,0,0.0,0,5.6,164
1996,7,24,18,11,14.0,-113.195,28.450,0,10.0,0,4.2,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.3,166
1996,7,26,20,35,54.0,-110.261,23.034,0,10.0,0,4.1,120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.2,166
1996,8,1,16,21,0.0,-102.040,17.660,0,31.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,8,14,3,5,0.0,-116.279,34.624,0,5.0,0,0.0,0,4.1,132,0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,8,20,23,42,52.0,-87.533,13.175,0,212.4,0,4.3,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.4,166
1996,8,27,2,12,40.2,-91.281,13.514,0,33.0,0,0.0,0,0.0,0,0.0,0,5.7,163,0.0,0,0.0,0,5.7,164
1996,9,3,11,45,0.0,-99.850,16.720,0,9.0,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
1996,9,6,8,29,0.0,-96.860,17.130,0,80.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,9,12,21,18,0.0,-117.164,33.891,0,12.6,0,0.0,0,3.4,132,0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,9,13,19,20,25.0,-109.210,30.920,0,0.0,0,4.5,117,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.7,166
1996,9,14,12,49,0.0,-92.100,16.290,0,98.0,0,0.0,0,3.6,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,9,22,19,55,0.0,-91.580,14.870,0,165.0,0,0.0,0,4.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
1996,9,22,19,55,29.7,-90.986,15.028,0,204.2,0,4.7,128,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.0,166
1996,9,25,17,49,0.0,-95.600,17.570,0,88.0,0,0.0,0,3.9,132,0.0,0,0.0,0,0.0,0,0.0,0,4.8,165
1996,10,1,19,9,0.3,-110.954,26.499,0,15.0,0,4.6,120,5.5,130,0.0,0,5.5,158,0.0,0,0.0,0,5.5,164
1996,10,5,7,37,59.0,-86.112,16.728,0,15.8,0,5.3,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,5.8,166
1996,10,7,4,53,0.0,-99.590,15.570,0,5.0,0,0.0,0,3.2,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,10,8,4,13,0.0,-113.097,31.018,0,4.0,0,0.0,0,4.5,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
1996,10,17,8,0,0.0,-115.733,32.000,0,8.0,0,0.0,0,4.0,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,10,17,13,51,0.0,-99.000,16.500,0,11.0,0,0.0,0,4.4,132,0.0,0,0.0,0,0.0,0,0.0,0,5.0,165
1996,10,19,23,6,0.0,-94.530,16.510,0,45.0,0,0.0,0,4.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.9,165
1996,10,31,2,12,0.0,-95.350,19.150,0,12.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,11,6,17,19,51.0,-90.315,14.183,0,33.0,0,4.3,120,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.4,166
1996,11,24,12,43,24.0,-89.074,14.476,0,350.0,0,4.6,123,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4.9,166
1996,11,27,1,42,0.0,-116.325,33.942,0,6.0,0,0.0,0,4.4,132,0,0,0.0,0,0.0,0,0.0,0,5.0,165
1996,12,5,3,51,0.3,-92.211,14.518,0,67.5,0,5.1,120,0.0,0,0.0,0,5.8,158,0.0,0,0.0,0,5.8,164
1996,12,7,11,33,0.0,-101.850,16.750,0,19.0,0,0.0,0,3.1,132,0.0,0,0.0,0,0.0,0,0.0,0,4.7,165
1996,12,8,23,52,0.0,-94.330,14.490,0,5.0,0,0.0,0,4.6,132,0.0,0,0.0,0,0.0,0,0.0,0,5.1,165
1996,12,8,23,52,5.0,-94.080,15.000,0,29.7,0,5.0,123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.4,166
