Year,Month,Day,Hour,Minute,Second,Magnitude,Latitude,Longitude,Depth
2020,9,7,8,47,46,4.2,38.7257,41.9725,5.0
2020,9,6,2,52,56,3.7,40.614,33.5083,1.5
2020,9,4,16,2,54,3.5,38.505,39.289,5.4
2020,9,3,22,41,14,4.1,35.5472,27.6102,6.5
2020,9,3,4,18,58,3.8,35.2595,27.8072,8.7
2020,9,2,22,8,32,3.8,38.7315,41.966,5.0
2020,9,1,22,47,1,3.6,35.3448,27.7773,11.2
2020,8,29,3,36,26,3.7,39.6762,27.8122,5.5
2020,8,26,18,1,57,3.6,35.5632,31.606,5.0
2020,8,24,7,27,41,3.5,39.0075,35.8543,5.0
2020,8,23,18,56,37,4.1,38.1787,38.6887,8.2
2020,8,21,17,57,14,3.6,39.0807,27.6843,7.5
2020,8,20,22,38,55,3.5,39.1407,28.9988,8.3
2020,8,19,18,36,20,4.0,36.689,28.2367,71.9
2020,8,18,17,24,59,3.5,39.3123,40.3288,5.0
2020,8,13,19,8,6,3.8,39.1153,37.8243,5.0
2020,8,12,17,3,33,3.6,35.731,35.5115,4.9
2020,8,11,23,29,7,4.4,39.8427,44.1557,5.0
2020,8,11,18,16,44,3.6,35.385,26.6373,2.8
2020,8,10,4,29,21,3.6,37.4255,35.8727,7.6
2020,8,8,1,29,51,3.8,38.2305,38.7802,5.0
2020,8,7,19,24,31,3.5,38.0827,42.6287,5.0
2020,8,7,19,20,12,4.8,38.0818,42.5935,4.5
2020,8,4,18,40,2,4.8,38.2168,38.7588,5.0
2020,8,4,15,30,56,4.5,38.1888,38.7527,5.0
2020,8,4,13,10,18,4.0,38.2253,38.7723,5.9
2020,8,4,9,37,35,5.7,38.1945,38.727,5.5
2020,8,3,20,48,17,3.5,36.6192,43.7168,5.0
2020,8,2,16,46,0,3.7,40.3135,41.6203,5.0
2020,7,31,5,33,18,4.0,38.6933,38.1057,5.0
2020,7,30,23,40,49,4.0,35.0137,27.1237,5.0
2020,7,30,1,47,58,3.5,38.3295,44.4375,5.0
2020,7,25,17,2,24,3.6,35.587,31.6497,87.0
2020,7,25,5,2,38,4.0,39.3432,40.3257,5.0
2020,7,24,2,19,15,4.1,39.887,30.4707,1.8
2020,7,24,1,11,16,3.6,39.7715,42.5122,5.0
2020,7,22,10,21,24,3.5,38.5718,27.5388,11.7
2020,7,21,7,20,59,3.5,38.2657,38.7998,5.1
2020,7,18,19,52,55,3.9,38.2433,38.7417,5.0
2020,7,17,21,32,21,4.0,37.3857,36.3582,9.0
2020,7,17,10,16,51,3.5,35.4837,26.7325,3.8
2020,7,17,3,11,20,3.5,35.5388,26.7067,6.6
2020,7,16,22,33,25,4.6,35.4902,40.5563,5.0
2020,7,16,18,9,25,4.5,38.4037,26.685,18.4
2020,7,16,4,31,43,3.5,35.5513,26.7388,7.6
2020,7,15,14,52,4,3.6,40.7088,32.9137,5.2
2020,7,15,12,16,38,3.8,35.2483,27.7815,16.4
2020,7,15,4,19,12,3.5,38.2162,38.72,4.9
2020,7,14,20,45,4,4.0,35.704,40.7047,6.4
2020,7,14,11,31,10,4.1,35.9157,40.5317,6.2
2020,7,14,9,22,57,3.8,38.6665,44.726,4.3
2020,7,14,8,33,10,4.0,35.64,31.3778,8.1
2020,7,13,15,13,53,3.6,35.954,30.2148,7.5
2020,7,12,14,52,32,3.5,38.6725,33.574,4.8
2020,7,12,12,14,1,3.8,39.4408,27.9248,7.3
2020,7,12,5,54,54,4.4,41.8383,43.9163,27.7
2020,7,11,4,53,25,3.5,35.7017,27.4848,9.6
2020,7,10,19,7,24,3.5,35.9088,31.3407,11.1
2020,7,9,18,4,24,3.5,35.5137,26.741,6.2
2020,7,9,17,14,30,3.6,35.526,26.7578,4.5
2020,7,9,16,36,6,4.1,35.5438,26.7325,2.9
2020,7,9,10,49,8,3.5,35.2832,26.911,14.4
2020,7,9,9,31,33,3.5,35.5672,26.7217,2.2
2020,7,9,7,0,2,4.1,35.546,26.7532,4.3
2020,7,8,22,39,25,4.0,38.1712,38.554,5.0
2020,7,8,20,57,52,4.1,38.1748,38.5297,5.0
2020,7,8,5,47,12,4.2,35.559,40.9008,12.6
2020,7,6,22,54,43,4.6,35.5148,40.5947,1.6
2020,7,4,20,12,39,3.5,39.3523,40.7057,5.0
2020,7,3,21,19,45,3.6,38.5198,27.521,9.5
2020,7,3,6,16,32,3.5,35.5715,26.6795,5.0
2020,7,1,9,59,44,3.8,38.5227,27.5403,13.3
2020,6,30,6,12,38,3.9,35.5115,26.7177,4.9
