Year,Month,Day,Hour,Minute,Second,Magnitude,Longitude,Latitude,Depth
1933.0,8.0,25.0,7.0,50.0,30.0,7.5,103.4,31.9,
1933.0,9.0,20.0,,,,5.0,102.5,29.5,
1933.0,10.0,2.0,15.0,29.0,21.0,6.9,-81.0,-2.0,33.0
1933.0,11.0,3.0,4.0,14.0,0.0,5.5,-70.5,-22.0,70.0
1933.0,11.0,20.0,23.0,21.0,35.5,7.7,-70.014,73.122,15.0
1933.0,11.0,28.0,11.0,9.0,0.0,6.3,56.0,32.1,27.0
1934.0,1.0,12.0,13.0,31.0,52.0,6.0,102.7,23.7,
1934.0,1.0,15.0,8.0,43.0,25.0,8.0,86.762,26.773,35.0
1934.0,1.0,20.0,17.0,56.0,16.0,6.3,108.8,41.0,
1934.0,2.0,14.0,3.0,59.0,34.0,7.9,119.0,17.5,22.0
1934.0,3.0,5.0,11.0,46.0,0.0,7.5,175.5,-40.5,60.0
1934.0,3.0,12.0,15.0,5.0,40.0,6.6,-112.8,41.7,
1934.0,7.0,18.0,1.0,36.0,24.0,7.7,-82.5,8.0,60.0
1934.0,7.0,18.0,19.0,40.0,24.0,7.8,166.731,-11.907,35.0
1934.0,7.0,21.0,6.0,18.0,23.3,7.1,165.503,-11.139,35.0
1934.0,8.0,11.0,8.0,18.0,21.0,6.5,121.5,24.8,
1934.0,11.0,30.0,2.0,5.0,10.0,7.0,-105.5,18.5,5.0
1934.0,12.0,4.0,17.0,24.0,38.0,6.9,-69.5,-19.5,130.0
1934.0,12.0,31.0,,,0.0,7.1,-115.5,31.8,
1935.0,1.0,4.0,14.0,41.0,30.8,6.4,27.451,40.62,7.0
1935.0,2.0,25.0,2.0,51.0,0.0,6.7,25.0,35.8,
1935.0,3.0,5.0,10.0,26.0,39.5,6.0,52.953,35.982,15.0
1935.0,4.0,11.0,23.0,14.0,48.8,6.4,53.65,36.586,15.0
1935.0,4.0,20.0,22.0,1.0,54.0,6.0,120.8,24.3,
1935.0,4.0,28.0,,,,6.0,102.3,29.4,
1935.0,5.0,1.0,10.0,24.0,44.5,6.1,43.415,40.566,10.0
1935.0,5.0,4.0,23.0,2.0,24.0,6.0,120.8,24.8,
1935.0,5.0,30.0,21.0,32.0,46.0,7.5,66.8,29.5,33.0
1935.0,6.0,7.0,2.0,50.0,58.0,5.8,120.5,24.2,
1935.0,7.0,11.0,18.0,35.0,0.0,6.3,138.0,35.0,10.0
1935.0,7.0,16.0,16.0,18.0,58.0,6.5,120.8,24.6,30.0
1935.0,8.0,7.0,9.0,2.0,12.0,6.1,-77.34,1.11,10.0
1935.0,9.0,11.0,14.0,4.0,0.0,7.6,146.5,43.0,55.0
1935.0,9.0,20.0,1.0,46.0,43.5,7.8,141.416,-3.824,30.0
1935.0,10.0,19.0,4.0,48.0,2.0,6.2,-112.0,46.6,
1935.0,10.0,31.0,18.0,37.0,47.0,6.0,-112.0,46.6,
1935.0,11.0,1.0,16.0,22.0,9.0,6.8,103.77,21.185,15.0
1935.0,11.0,25.0,10.0,3.0,3.0,6.5,94.0,5.5,
1935.0,12.0,15.0,7.0,7.0,0.0,7.6,161.0,-9.8,60.0
1935.0,12.0,18.0,7.0,10.0,36.0,6.0,103.6,28.7,
1935.0,12.0,28.0,2.0,35.0,22.0,7.9,98.25,0.0,33.0
1936.0,1.0,9.0,9.0,23.0,0.0,5.6,-77.6,1.1,10.0
1936.0,2.0,7.0,8.0,56.0,27.0,6.8,103.4,35.4,
1936.0,4.0,1.0,2.0,9.0,15.0,7.7,126.5,4.5,60.0
1936.0,4.0,1.0,,,,6.8,109.4,22.5,
1936.0,4.0,26.0,23.0,59.0,11.0,6.8,103.6,28.6,
1936.0,6.0,30.0,15.0,6.0,0.0,7.2,165.0,55.0,20.0
1936.0,6.0,30.0,19.0,26.0,6.8,6.1,60.405,33.734,15.0
1936.0,7.0,3.0,21.0,2.0,0.0,5.0,127.6,35.2,
1936.0,7.0,13.0,11.0,12.0,15.0,7.3,-70.0,-24.5,60.0
1936.0,8.0,1.0,6.0,24.0,30.0,6.0,105.7,34.2,
1936.0,8.0,17.0,,,,5.5,103.0,26.6,
1936.0,8.0,22.0,6.0,51.0,35.0,7.2,120.8,22.3,
1936.0,8.0,23.0,21.0,12.0,13.0,7.3,94.7,6.1,
1936.0,11.0,11.0,17.0,11.0,24.0,5.5,74.2,39.5,
1936.0,11.0,13.0,12.0,31.0,,7.3,164.0,55.2,
1937.0,1.0,7.0,13.0,20.0,41.0,7.5,97.6,35.5,60.0
1937.0,2.0,10.0,18.0,16.0,,5.2,7.5,36.4,
1937.0,2.0,21.0,7.0,2.0,0.0,7.6,149.4,44.5,45.0
1937.0,4.0,16.0,3.0,1.0,37.0,8.1,-177.0,-21.5,400.0
1937.0,7.0,26.0,3.0,47.0,9.4,7.2,-95.878,18.523,35.0
1937.0,7.0,31.0,20.0,35.0,48.0,7.0,115.1,35.4,
1937.0,8.0,20.0,11.0,59.0,16.0,7.5,121.5,14.5,60.0
1937.0,9.0,15.0,,,,5.0,112.5,37.8,
1937.0,9.0,27.0,8.0,55.0,10.0,7.2,110.2,-9.4,70.0
1937.0,11.0,14.0,10.0,58.0,12.0,7.2,70.5,36.5,240.0
1937.0,12.0,8.0,8.0,32.0,11.0,7.0,121.2,22.9,
1937.0,12.0,23.0,13.0,18.0,3.5,7.4,-98.338,16.656,
1937.0,12.0,24.0,6.0,20.0,43.9,6.5,-76.562,-10.637,10.0
1938.0,2.0,1.0,19.0,4.0,27.9,8.6,131.614,-5.045,25.0
1938.0,2.0,5.0,2.0,23.0,34.0,7.0,-75.69,4.68,150.0
1938.0,3.0,22.0,15.0,22.0,14.0,6.3,-131.9,52.2,16.0
1938.0,4.0,19.0,10.0,59.0,21.4,6.6,33.911,39.544,10.0
1938.0,5.0,12.0,15.0,38.0,57.0,7.5,147.8,-6.0,
1938.0,5.0,14.0,12.0,3.0,9.0,6.0,99.5,21.7,
1938.0,5.0,19.0,17.0,8.0,21.0,7.6,120.0,-1.0,
1938.0,5.0,28.0,16.0,42.0,,6.1,144.3,43.6,
1938.0,6.0,10.0,9.0,53.0,44.6,7.6,125.115,25.208,35.0
1938.0,8.0,10.0,2.0,2.0,0.0,7.0,-78.4,-0.3,10.0
1938.0,11.0,5.0,8.0,43.0,21.0,7.7,141.7,37.1,30.0
1938.0,11.0,5.0,10.0,50.0,15.0,7.6,141.7,37.2,30.0
1938.0,11.0,6.0,8.0,53.0,53.0,7.5,142.2,37.5,0.0
1938.0,11.0,6.0,21.0,38.0,47.0,7.1,141.7,37.0,0.0
1938.0,11.0,10.0,20.0,18.0,41.2,8.2,-158.37,55.48,25.0
1938.0,11.0,13.0,22.0,31.0,,6.0,141.5,37.0,60.0
1938.0,12.0,6.0,23.0,0.0,51.0,7.0,121.5,22.9,
1939.0,1.0,2.0,4.0,35.0,0.0,5.3,30.7,36.3,
1939.0,1.0,25.0,3.0,32.0,14.0,8.3,-72.25,-36.25,60.0
1939.0,1.0,30.0,2.0,18.0,30.0,7.7,155.386,-7.08,35.0
1939.0,3.0,20.0,3.0,22.0,,6.6,132.0,32.3,20.0
1939.0,4.0,18.0,6.0,22.0,45.0,7.4,-70.5,-27.0,100.0
1939.0,4.0,30.0,2.0,55.0,29.1,7.9,159.234,-9.295,35.0
1939.0,5.0,1.0,5.0,58.0,,7.0,139.5,40.1,
1939.0,5.0,6.0,17.0,0.0,7.0,6.5,121.25,13.5,110.0
1939.0,5.0,8.0,1.0,46.0,53.0,6.7,-24.356,37.198,16.0
1939.0,6.0,22.0,19.0,19.0,33.0,6.4,-0.625,5.568,13.0
1939.0,8.0,15.0,3.0,52.0,,5.6,-79.1,22.2,
1939.0,9.0,19.0,,,,5.5,102.5,24.4,
1939.0,9.0,21.0,0.0,37.0,0.0,6.5,26.8,39.1,
1939.0,11.0,21.0,8.0,43.0,0.0,5.9,40.4,39.7,80.0
1939.0,11.0,21.0,11.0,2.0,0.0,6.9,70.6,36.3,220.0
1939.0,12.0,21.0,21.0,0.0,40.0,8.0,123.0,0.0,150.0
1939.0,12.0,26.0,23.0,57.0,23.8,7.8,39.586,39.907,20.0
1940.0,1.0,15.0,13.0,19.0,24.0,4.8,13.5,38.1,15.0
1940.0,1.0,19.0,5.0,23.0,48.0,6.0,121.3,42.7,
1940.0,4.0,6.0,13.0,43.0,2.0,6.0,102.3,23.9,
1940.0,5.0,7.0,22.0,23.0,0.0,6.0,43.8,41.7,19.0
1940.0,5.0,19.0,4.0,36.0,40.9,7.2,-115.5,32.733,16.0
1940.0,5.0,24.0,16.0,33.0,57.0,8.2,-77.0,-10.5,60.0
1940.0,6.0,19.0,,,,5.5,102.5,24.4,
1940.0,7.0,14.0,5.0,52.0,53.5,7.4,178.2,52.0,65.0
1940.0,8.0,1.0,15.0,8.0,24.0,7.5,139.5,44.2,10.0
1940.0,8.0,5.0,9.0,55.0,15.0,5.8,122.0,40.2,
1940.0,10.0,4.0,7.0,54.0,42.0,7.3,-71.0,-22.0,75.0
1940.0,10.0,11.0,18.0,41.0,13.0,7.0,-74.5,-41.5,33.0
1940.0,11.0,10.0,1.0,39.0,0.0,7.3,26.8,45.8,150.0
1941.0,1.0,11.0,8.0,32.0,59.0,5.9,43.5,16.4,
1941.0,1.0,13.0,16.0,27.0,44.7,7.4,152.071,-4.175,15.0
1941.0,1.0,20.0,3.0,37.0,1.9,6.0,33.751,35.221,
1941.0,2.0,9.0,9.0,44.0,4.0,6.6,-125.25,40.5,
1941.0,2.0,16.0,16.0,38.0,0.0,6.3,58.776,33.527,15.0
1941.0,4.0,15.0,19.0,9.0,0.0,7.9,-102.9,18.9,60.0
1941.0,5.0,5.0,15.0,18.0,27.0,6.0,127.2,47.0,
1941.0,5.0,16.0,7.0,14.0,32.0,7.0,99.4,23.6,
1941.0,6.0,26.0,11.0,52.0,3.7,8.0,92.626,11.94,20.0
1941.0,9.0,10.0,21.0,53.0,55.4,6.0,43.444,39.196,15.0
1941.0,10.0,8.0,15.0,24.0,20.0,6.0,102.3,31.7,
1941.0,11.0,12.0,10.0,4.0,0.0,5.9,39.4,39.7,70.0
1941.0,11.0,18.0,16.0,46.0,,7.4,132.1,32.0,10.0
1941.0,11.0,25.0,18.0,3.0,57.5,7.8,-18.966,37.301,10.0
1941.0,12.0,5.0,20.0,46.0,58.0,7.6,-83.2,8.7,
1941.0,12.0,6.0,21.0,24.0,40.0,6.9,-84.0,8.5,
1941.0,12.0,16.0,19.0,19.0,42.0,7.1,120.3,23.3,
1941.0,12.0,26.0,14.0,48.0,9.0,7.0,99.9,22.7,
1942.0,2.0,1.0,17.0,30.0,47.0,6.8,100.3,23.1,
1942.0,4.0,8.0,15.0,40.0,0.0,7.8,121.0,13.5,25.0
1942.0,5.0,14.0,2.0,13.0,0.0,7.9,-81.5,-0.75,30.0
1942.0,5.0,22.0,10.0,30.0,36.0,5.8,-74.5,4.6,130.0
1942.0,5.0,28.0,1.0,1.0,48.0,7.5,124.0,0.0,120.0
1942.0,7.0,8.0,21.0,22.0,27.0,6.0,122.0,43.0,
1942.0,8.0,6.0,23.0,36.0,59.0,7.9,-91.0,14.0,50.0
1942.0,8.0,24.0,22.0,50.0,27.0,8.2,-76.0,-15.0,60.0
1942.0,8.0,27.0,6.0,14.0,11.0,6.0,20.4,41.7,33.0
1942.0,11.0,10.0,11.0,41.0,27.0,7.9,32.0,-49.5,25.0
1942.0,11.0,15.0,17.0,1.0,0.0,6.1,28.2,39.2,
1942.0,12.0,20.0,14.0,3.0,9.1,7.0,36.744,40.907,10.0
1942.0,12.0,29.0,3.0,42.0,0.0,6.0,17.2,43.4,15.0
1943.0,1.0,30.0,5.0,33.0,3.0,6.9,-80.5,-2.1,100.0
1943.0,1.0,31.0,5.0,1.0,,5.0,-71.5,-14.2,
1943.0,2.0,22.0,9.0,20.0,48.6,7.4,-101.37,17.397,20.0
1943.0,4.0,5.0,1.0,56.0,1.0,6.5,73.3,39.3,
1943.0,4.0,6.0,16.0,7.0,15.0,8.2,-72.0,-30.75,35.0
1943.0,4.0,16.0,,,0.0,5.0,4.5,36.1,
1943.0,5.0,25.0,23.0,7.0,36.0,8.1,128.0,7.5,33.0
1943.0,6.0,9.0,3.0,6.0,22.0,7.6,101.0,-1.0,50.0
1943.0,6.0,20.0,15.0,32.0,53.4,6.4,30.525,40.5,15.0
1943.0,6.0,21.0,,,,5.0,104.1,30.6,
1943.0,7.0,23.0,14.0,53.0,9.0,8.1,110.0,-9.5,90.0
1943.0,7.0,29.0,3.0,2.0,0.0,7.8,-67.5,19.3,
1943.0,9.0,6.0,3.0,41.0,0.0,7.9,159.0,-53.0,25.0
1943.0,9.0,10.0,8.0,37.0,,7.4,133.9,35.3,10.0
1943.0,9.0,14.0,2.0,1.0,0.0,7.5,171.0,-22.0,50.0
1943.0,9.0,14.0,7.0,18.0,0.0,7.6,-177.0,-30.0,60.0
1943.0,10.0,23.0,,,0.0,7.2,93.5,21.5,
1943.0,11.0,6.0,8.0,31.0,37.0,7.6,134.5,-6.0,60.0
1943.0,11.0,26.0,22.0,20.0,48.6,7.5,33.651,40.867,20.0
1943.0,11.0,28.0,17.0,11.0,0.0,7.6,156.8,54.9,350.0
1944.0,1.0,15.0,23.0,49.0,0.0,7.8,-68.5,-31.5,50.0
1944.0,2.0,1.0,3.0,22.0,40.8,7.6,32.998,40.66,30.0
1944.0,3.0,9.0,22.0,12.0,58.0,7.2,84.0,44.0,
1944.0,3.0,22.0,0.0,43.0,18.0,7.5,123.5,-8.5,220.0
1944.0,4.0,5.0,,,,5.2,54.5,36.8,7.0
1944.0,5.0,25.0,12.0,58.0,0.0,7.5,152.8,-2.5,60.0
1944.0,6.0,25.0,4.0,16.0,0.0,6.0,29.3,38.9,33.0
1944.0,7.0,30.0,4.0,,0.0,5.7,22.5,36.7,8.0
1944.0,9.0,5.0,4.0,38.0,45.7,5.6,-74.723,44.957,12.0
1944.0,9.0,15.0,19.0,20.0,6.0,5.5,-78.75,-0.498,
1944.0,9.0,27.0,16.0,25.0,7.0,7.0,75.0,39.1,
1944.0,10.0,5.0,17.0,28.0,0.0,7.5,172.0,-22.5,120.0
1944.0,10.0,6.0,2.0,34.0,47.6,6.7,26.587,39.509,
1944.0,11.0,24.0,4.0,49.0,0.0,7.5,169.0,-19.0,170.0
1944.0,12.0,7.0,4.0,35.0,,8.1,137.1,34.0,30.0
1945.0,1.0,12.0,18.0,38.0,,7.1,137.2,34.7,
1945.0,3.0,18.0,8.0,1.0,26.0,6.4,31.289,-0.214,
1945.0,3.0,20.0,7.0,58.0,52.3,6.1,35.859,37.244,15.0
1945.0,9.0,12.0,0.0,51.0,0.0,6.2,15.6,2.5,
1945.0,9.0,23.0,15.0,34.0,21.0,6.3,119.0,39.5,
1945.0,11.0,27.0,21.0,56.0,50.0,8.0,63.0,24.5,15.0
1945.0,12.0,28.0,17.0,48.0,0.0,7.8,150.0,-6.0,60.0
1946.0,2.0,12.0,2.0,43.0,24.0,5.6,5.0,35.75,
1946.0,2.0,21.0,15.0,43.0,0.0,5.6,31.8,38.2,60.0
1946.0,4.0,1.0,12.0,29.0,1.3,8.6,-162.832,53.492,15.0
1946.0,5.0,31.0,3.0,12.0,46.1,5.9,41.374,39.23,15.0
1946.0,6.0,23.0,17.0,13.0,19.0,7.3,-124.92,49.87,
1946.0,8.0,2.0,19.0,18.0,48.0,7.9,-70.5,-26.5,60.0
1946.0,8.0,4.0,17.0,51.0,5.0,7.9,-69.0,19.25,15.0
1946.0,8.0,8.0,13.0,28.0,33.8,7.5,-69.5,19.5,15.0
1946.0,9.0,12.0,15.0,17.0,17.0,7.5,96.2,23.9,60.0
1946.0,9.0,12.0,15.0,20.0,23.0,7.8,96.2,23.9,60.0
1946.0,9.0,29.0,3.0,1.0,0.0,7.7,153.5,-4.5,60.0
1946.0,9.0,30.0,0.0,59.0,40.0,7.0,-76.25,-14.0,70.0
1946.0,11.0,2.0,18.0,28.0,0.0,7.6,72.5,41.5,35.0
1946.0,11.0,4.0,21.0,47.0,0.0,7.5,55.4,39.3,26.0
1946.0,11.0,10.0,17.0,42.0,0.0,7.3,-77.5,-8.5,12.0
1946.0,12.0,4.0,22.0,47.0,39.0,6.8,120.3,23.1,
1946.0,12.0,20.0,19.0,19.0,10.0,8.3,135.905,33.123,15.0
1947.0,3.0,17.0,8.0,19.0,41.0,7.7,99.5,33.3,
1947.0,3.0,25.0,20.0,32.0,15.0,7.1,178.87,-38.85,12.0
1947.0,3.0,26.0,20.0,48.0,32.0,5.5,102.0,25.0,
1947.0,4.0,10.0,15.0,58.0,0.0,6.4,-116.6,35.0,
1947.0,5.0,6.0,20.0,30.0,32.0,7.3,148.5,-6.5,33.0
1947.0,5.0,17.0,7.0,6.0,0.0,6.9,178.88,-38.42,12.0
1947.0,6.0,7.0,5.0,5.0,0.0,5.5,102.9,26.7,
1947.0,7.0,10.0,15.0,,0.0,4.1,57.8,37.5,9.0
1947.0,7.0,14.0,6.0,59.0,28.0,6.0,-77.23,1.3,10.0
1947.0,7.0,29.0,13.0,43.0,22.0,7.9,94.0,28.5,60.0
1947.0,8.0,5.0,14.0,24.0,10.0,7.6,63.0,25.5,
1947.0,8.0,6.0,9.0,36.0,40.0,5.3,8.0,37.0,
1947.0,9.0,23.0,12.0,28.0,16.0,6.9,58.642,33.604,15.0
1947.0,10.0,6.0,19.0,55.0,37.5,7.3,21.916,36.808,28.0
1947.0,11.0,1.0,14.0,58.0,0.0,7.3,-75.0,-10.5,100.0
1947.0,11.0,4.0,0.0,9.0,10.0,7.0,141.0,43.8,33.0
1948.0,1.0,24.0,17.0,46.0,43.7,7.8,122.235,10.714,15.0
1948.0,2.0,9.0,12.0,58.0,18.4,7.3,27.158,35.64,60.0
1948.0,3.0,1.0,1.0,12.0,28.0,7.9,127.5,-3.0,60.0
1948.0,4.0,22.0,10.0,42.0,47.1,6.5,20.425,38.532,15.0
1948.0,5.0,11.0,8.0,56.0,0.0,7.1,-71.0,-17.4,60.0
1948.0,5.0,14.0,22.0,31.0,0.0,7.5,-161.0,54.5,25.0
1948.0,5.0,23.0,9.0,13.0,18.0,6.0,121.8,37.2,
1948.0,5.0,25.0,7.0,11.0,21.0,7.3,100.5,29.5,18.0
1948.0,5.0,28.0,5.0,37.0,0.0,6.8,-76.2,-13.1,55.0
1948.0,6.0,2.0,18.0,58.0,18.0,6.2,95.0,6.0,
1948.0,6.0,27.0,0.0,8.0,23.0,6.8,99.7,26.4,
1948.0,6.0,28.0,7.0,13.0,0.0,7.3,136.0,36.5,20.0
1948.0,6.0,30.0,12.0,21.0,0.0,6.4,20.5,38.5,33.0
1948.0,9.0,8.0,15.0,9.0,0.0,7.9,-174.0,-21.0,25.0
1948.0,10.0,5.0,20.0,12.0,9.3,7.2,58.364,38.084,18.0
1948.0,10.0,8.0,19.0,1.0,57.0,5.8,104.0,27.4,
1948.0,12.0,4.0,0.0,22.0,48.0,6.9,-106.0,22.0,
1948.0,12.0,26.0,7.0,12.0,21.0,7.0,-69.0,-22.5,100.0
1949.0,2.0,23.0,16.0,8.0,11.0,7.3,84.0,42.0,
1949.0,3.0,4.0,10.0,19.0,25.0,7.5,70.5,36.0,230.0
1949.0,4.0,13.0,19.0,55.0,42.0,7.0,-122.617,47.167,
1949.0,4.0,20.0,3.0,29.0,7.0,7.3,-73.5,-38.0,70.0
1949.0,4.0,24.0,4.0,22.0,,6.3,56.46,27.28,100.0
1949.0,5.0,9.0,13.0,36.0,18.0,6.7,95.0,5.0,
1949.0,7.0,10.0,3.0,53.0,38.0,7.4,70.8,39.2,16.0
1949.0,7.0,23.0,15.0,3.0,35.5,6.5,26.482,38.718,15.0
1949.0,8.0,5.0,19.0,8.0,51.7,6.5,-78.305,-1.237,60.0
1949.0,8.0,6.0,0.0,35.0,39.0,6.9,-174.378,-19.103,65.0
1949.0,8.0,17.0,18.0,44.0,18.0,6.8,40.671,39.503,15.0
1949.0,8.0,22.0,4.0,1.0,12.2,8.1,-133.27,53.62,25.0
1949.0,9.0,5.0,2.0,54.0,1.0,6.4,121.5,17.0,80.0
1949.0,10.0,19.0,21.0,0.0,19.0,7.5,154.0,-5.5,60.0
1949.0,11.0,13.0,5.0,27.0,11.0,5.5,102.5,30.3,
1949.0,12.0,17.0,6.0,53.0,30.0,7.8,-71.0,-54.0,33.0
1949.0,12.0,17.0,15.0,7.0,55.0,7.8,-71.0,-54.0,33.0
1949.0,12.0,29.0,3.0,3.0,54.0,7.2,121.63,17.0,
1950.0,1.0,19.0,17.0,27.0,20.9,5.7,53.029,27.255,15.0
1950.0,1.0,30.0,0.0,56.0,32.0,7.0,-71.5,-53.5,33.0
1950.0,2.0,2.0,19.0,33.0,39.0,7.0,100.1,21.7,
1950.0,2.0,28.0,10.0,20.0,0.0,7.9,144.0,46.0,340.0
1950.0,3.0,14.0,18.0,10.0,41.0,5.8,177.2,-37.8,
1950.0,5.0,16.0,13.0,23.0,0.0,7.9,-69.5,-15.0,250.0
1950.0,5.0,21.0,18.0,37.0,0.0,6.0,-72.0,-13.5,
1950.0,6.0,19.0,12.0,36.0,54.0,6.5,113.0,-6.0,
1950.0,7.0,9.0,2.0,35.0,0.0,6.1,-72.61,7.79,15.0
1950.0,8.0,3.0,22.0,18.0,22.0,6.4,-69.819,9.71,15.0
1950.0,8.0,5.0,19.0,8.0,0.0,6.8,-78.2,-1.5,60.0
1950.0,8.0,15.0,14.0,9.0,30.0,8.6,96.5,28.5,33.0
1950.0,9.0,13.0,0.0,3.0,7.0,5.8,103.1,23.5,
1950.0,10.0,5.0,16.0,9.0,31.0,7.7,-85.0,11.0,60.0
1950.0,10.0,8.0,3.0,23.0,9.0,7.6,128.3,-3.8,60.0
1950.0,10.0,23.0,16.0,13.0,20.0,7.5,-91.917,14.31,65.0
1950.0,11.0,2.0,15.0,27.0,56.0,8.1,129.5,-6.5,60.0
1950.0,11.0,8.0,2.0,18.0,12.0,7.3,159.5,-10.0,33.0
1950.0,11.0,17.0,19.0,28.0,0.0,6.8,-100.4,16.5,
1950.0,12.0,2.0,19.0,51.0,49.0,7.8,167.5,-18.25,60.0
1950.0,12.0,9.0,21.0,38.0,48.0,8.0,-67.5,-23.5,100.0
1950.0,12.0,10.0,2.0,50.0,42.0,7.0,-75.75,-14.25,80.0
1950.0,12.0,14.0,1.0,52.0,46.0,7.7,-176.0,-19.5,200.0
1950.0,12.0,14.0,14.0,15.0,49.0,7.5,-98.22,16.48,50.0
1951.0,2.0,17.0,21.0,7.0,7.0,7.2,146.0,-7.0,180.0
1951.0,2.0,22.0,1.0,45.0,48.9,6.1,142.238,-3.252,25.0
1951.0,3.0,19.0,,,0.0,7.8,127.3,9.5,
1951.0,5.0,6.0,23.0,8.0,0.0,6.5,-87.8,13.0,100.0
1951.0,5.0,16.0,13.0,23.0,0.0,7.9,-69.5,-15.0,250.0
1951.0,7.0,9.0,0.0,3.0,53.5,6.0,-96.605,15.99,25.0
1951.0,8.0,3.0,0.0,23.0,58.0,6.0,-87.5,13.0,100.0
1951.0,8.0,6.0,8.0,8.0,56.0,5.5,-87.5,13.0,100.0
1951.0,8.0,13.0,18.0,33.0,0.0,6.7,33.4,40.8,
1951.0,8.0,21.0,10.0,57.0,0.0,6.9,-156.0,19.7,60.0
1951.0,10.0,22.0,5.0,43.0,1.0,7.3,121.7,23.8,21.0
1951.0,11.0,18.0,9.0,35.0,50.0,7.5,91.4,31.1,25.0
1951.0,11.0,24.0,18.0,47.0,13.0,7.5,121.5,22.9,
1951.0,12.0,8.0,4.0,14.0,12.0,7.9,57.0,-34.0,25.0
1951.0,12.0,21.0,8.0,37.0,29.0,6.3,100.0,26.7,
1952.0,1.0,3.0,6.0,3.0,55.1,5.7,41.544,40.029,20.0
1952.0,2.0,26.0,11.0,31.0,0.0,7.5,-69.9,-14.1,
1952.0,3.0,4.0,1.0,22.0,41.0,8.1,143.85,42.15,45.0
1952.0,3.0,9.0,17.0,3.0,0.0,7.1,142.5,41.7,
1952.0,3.0,19.0,10.0,57.0,12.0,7.8,127.25,9.5,
1952.0,5.0,13.0,19.0,31.0,42.9,6.4,-85.211,10.088,35.0
1952.0,6.0,19.0,12.0,12.0,59.0,6.5,99.8,22.7,
1952.0,7.0,13.0,11.0,58.0,33.0,6.8,169.25,-18.5,260.0
1952.0,7.0,21.0,11.0,52.0,14.0,7.7,-119.017,35.0,16.0
1952.0,8.0,22.0,22.0,41.0,24.0,5.8,-118.917,35.333,16.0
1952.0,9.0,30.0,12.0,52.0,2.0,6.8,102.2,28.3,
1952.0,10.0,8.0,14.0,24.0,1.0,5.5,112.7,39.0,
1952.0,10.0,22.0,17.0,,0.0,5.0,35.5,36.5,
1952.0,11.0,4.0,16.0,58.0,27.9,9.0,160.057,52.755,22.0
1952.0,12.0,8.0,15.0,9.0,32.0,5.8,99.7,22.9,
1953.0,1.0,15.0,13.0,15.0,15.6,5.5,54.751,27.761,15.0
1953.0,1.0,25.0,19.0,47.0,0.0,5.7,-73.4,18.4,
1953.0,2.0,12.0,8.0,15.0,34.9,6.6,54.979,35.385,15.0
1953.0,2.0,15.0,,,,5.5,-77.5,-12.0,
1953.0,3.0,17.0,13.0,4.0,,5.8,156.5,50.0,
1953.0,3.0,18.0,19.0,6.0,17.7,7.3,27.648,40.175,10.0
1953.0,4.0,23.0,16.0,24.0,34.0,7.4,152.868,-4.449,35.0
1953.0,5.0,3.0,23.0,57.0,6.0,5.0,103.2,24.2,
1953.0,5.0,6.0,17.0,16.0,43.0,7.6,-72.5,-36.5,60.0
1953.0,5.0,31.0,19.0,58.0,0.0,7.2,-70.7,19.8,33.0
1953.0,7.0,2.0,6.0,56.0,0.0,7.5,169.0,-19.0,223.0
1953.0,8.0,11.0,3.0,32.0,,6.8,20.6,38.1,33.0
1953.0,8.0,12.0,9.0,23.0,52.0,7.2,20.8,38.3,
1953.0,9.0,10.0,4.0,6.0,4.1,6.3,32.335,34.741,20.0
1953.0,9.0,14.0,0.0,26.0,36.0,6.4,178.2,-18.3,33.0
1953.0,11.0,4.0,3.0,49.0,13.2,7.5,166.516,-13.189,35.0
1953.0,11.0,25.0,17.0,48.0,,7.4,141.7,34.0,60.0
1953.0,12.0,7.0,2.0,5.0,0.0,7.4,-68.7,-22.1,128.0
1953.0,12.0,12.0,17.0,31.0,25.0,7.4,-80.6,-3.4,30.0
1954.0,2.0,5.0,15.0,18.0,4.9,6.1,-92.382,17.283,85.0
1954.0,2.0,11.0,0.0,30.0,15.0,7.3,101.3,39.0,
1954.0,2.0,28.0,18.0,9.0,0.0,5.4,138.7,-34.9,4.0
1954.0,3.0,21.0,23.0,42.0,11.0,7.4,95.3,24.5,180.0
1954.0,3.0,29.0,6.0,17.0,0.0,7.0,-3.5,37.0,640.0
1954.0,4.0,20.0,,,0.0,7.0,22.1,39.8,
1954.0,4.0,29.0,11.0,34.0,0.0,7.5,-29.5,29.5,
1954.0,4.0,30.0,13.0,2.0,0.0,7.0,22.2,39.3,
1954.0,6.0,17.0,2.0,8.0,39.0,5.3,116.6,31.6,
1954.0,7.0,2.0,2.0,45.0,0.0,6.8,123.9,13.0,
1954.0,7.0,6.0,11.0,13.0,0.0,6.8,-118.5,39.4,
1954.0,7.0,31.0,1.0,0.0,0.0,7.0,104.2,38.8,
1954.0,8.0,20.0,15.0,30.0,0.0,5.0,52.0,27.5,
1954.0,8.0,23.0,,,0.0,6.8,-118.5,39.6,
1954.0,9.0,9.0,1.0,4.0,43.4,6.7,1.594,36.274,15.0
1954.0,9.0,9.0,2.0,49.0,48.0,6.7,1.5,36.0,
1954.0,9.0,9.0,9.0,28.0,42.0,6.0,1.5,36.0,
1954.0,10.0,24.0,11.0,41.0,6.0,5.0,104.8,29.4,
