Timestamp,Magnitude,Latitude,Longitude,Depth
2019-10-22 23:12:24,4.9,73.9403,-73.7917,18.0
2019-10-12 15:59:56,4.1,58.376,-135.917,10.0
2019-10-12 15:59:50,4.0,57.9446,-137.6761,8.99
2019-09-11 17:49:49,4.1,43.7167,-127.9494,10.0
2019-09-10 20:32:24,5.7,57.6067,-136.952,10.0
2019-09-10 20:32:11,6.4,56.8457,-139.7817,35.0
2019-09-10 14:52:43,4.4,59.0752,-136.9717,0.0
2019-09-10 02:33:54,4.1,44.6285,-129.3894,4.2
2019-09-08 13:26:48,4.0,59.1806,-136.1039,10.0
2019-09-08 04:01:47,4.1,60.2351,-139.548,10.0
2019-09-08 04:01:39,4.6,60.0258,-140.6265,1.24
2019-09-02 02:00:19,4.0,45.7749,-51.3926,18.0
2019-09-01 04:32:28,5.2,59.1224,-136.7575,10.0
2019-09-01 04:32:27,5.0,59.107,-136.9889,5.0
2019-09-01 04:32:27,5.3,59.1185,-136.9893,10.4
2019-09-01 02:20:29,4.2,67.2795,-135.2541,10.0
2019-08-30 04:37:00,4.0,59.203,-136.7452,10.0
2019-08-30 04:36:59,4.0,59.074,-136.9493,2.43
2019-08-29 15:07:59,6.7,43.5716,-127.8086,12.0
2019-08-15 03:16:02,4.1,43.3675,-127.0295,10.0
2019-08-14 01:08:35,4.9,58.37,-136.5616,10.0
2019-08-12 17:17:32,4.0,72.1681,-133.1906,35.0
2019-08-12 04:52:30,4.0,82.6078,-39.32,18.0
2019-08-09 22:14:40,4.8,43.9807,-128.825,10.0
2019-08-09 16:39:51,4.3,43.9899,-128.7505,10.0
2019-08-05 11:46:10,4.0,58.2011,-136.9022,10.0
2019-08-03 04:11:42,4.6,50.2278,-130.1392,10.0
2019-07-25 20:32:27,4.6,44.3072,-129.7294,10.0
2019-07-13 17:56:47,4.1,47.1675,-76.3698,18.0
2019-07-12 09:51:29,4.6,47.461,-121.509,10.0
2019-07-06 03:32:39,5.0,48.8671,-129.4745,10.0
2019-07-05 13:02:14,4.7,51.0776,-130.9389,10.0
2019-07-05 12:58:24,5.5,51.0175,-130.9853,10.0
2019-07-05 12:51:36,4.7,51.2024,-130.7314,10.0
2019-07-04 12:51:37,4.5,55.4475,-135.0295,10.0
2019-07-04 04:30:41,6.3,51.0831,-130.7587,10.0
2019-07-03 10:36:02,4.2,55.1986,-134.8249,10.0
2019-06-15 15:17:14,4.0,60.6593,-116.9773,15.0
2019-06-13 11:19:32,4.3,62.2008,-123.7871,10.0
2019-06-10 14:50:45,4.0,41.6903,-81.4723,2.0
2019-05-14 13:53:17,4.5,50.0208,-130.0994,10.0
2019-04-22 21:44:41,5.6,50.0303,-130.2778,10.0
2019-04-22 20:26:56,4.8,50.1674,-130.2263,10.0
2019-04-15 14:25:27,4.0,60.5536,-141.5006,9.83
2019-03-21 20:12:30,4.3,66.68,-130.4495,2.89
2019-03-21 16:33:05,4.4,66.7145,-130.493,10.55
2019-03-10 22:40:10,4.4,59.7914,-141.6342,1.0
2019-03-10 10:00:36,4.0,52.5757,-115.2122,10.0
2019-03-09 11:10:59,4.9,55.2603,-134.7545,14.85
2019-02-23 23:43:00,4.4,50.1889,-130.2795,10.0
2019-02-15 06:27:36,4.3,50.5623,-130.2579,10.0
2019-02-14 00:54:39,4.4,50.4911,-130.4019,10.0
2019-02-14 00:34:40,5.3,50.5478,-130.2955,10.0
2019-02-13 22:53:55,4.6,50.5012,-130.3365,10.0
2019-02-11 00:01:59,4.7,50.5698,-130.2552,10.0
2019-01-19 05:33:06,4.0,50.5767,-130.3851,10.0
2019-01-17 03:23:39,4.3,50.4475,-130.3031,10.0
2019-01-17 03:23:39,4.9,50.4475,-130.3031,10.0
2019-01-14 00:45:20,4.2,69.4663,-95.2856,18.0
2019-01-11 22:50:15,4.1,51.7756,-131.2887,10.0
2019-01-07 13:58:04,4.0,80.8342,-120.4642,18.0
2018-12-23 02:29:31,4.2,53.0093,-132.5083,21.1
2018-12-16 10:29:05,4.1,48.0389,-129.0435,10.0
2018-12-09 19:35:17,4.8,37.018,-54.7026,18.0
2018-12-09 18:14:19,4.1,48.7313,-129.1546,10.0
2018-12-09 18:14:19,4.6,48.7313,-129.1546,10.0
2018-12-09 17:48:36,4.6,48.7328,-129.2455,10.0
2018-12-09 17:47:07,4.0,48.7341,-129.2382,10.0
2018-12-09 16:20:10,5.2,48.75,-129.2296,10.0
2018-12-01 07:33:46,4.4,50.0113,-129.4187,10.0
2018-11-19 11:09:13,4.1,47.698,-123.5517,39.32
2018-11-05 20:25:31,4.7,48.9734,-129.8009,10.0
2018-11-01 09:59:48,4.3,48.9034,-129.7106,10.0
2018-11-01 04:22:15,5.0,48.9884,-129.8154,10.0
2018-10-29 00:24:35,4.2,48.7509,-128.3925,10.0
2018-10-23 23:07:31,4.0,48.8404,-130.2456,10.0
2018-10-22 16:26:57,5.1,48.8188,-129.3695,10.0
2018-10-22 13:59:55,4.4,48.9738,-129.9068,10.0
2018-10-22 13:42:14,4.2,49.0122,-129.8315,10.0
2018-10-22 13:24:58,4.2,49.0136,-129.8757,10.0
2018-10-22 11:59:05,4.2,48.9534,-130.1298,10.0
2018-10-22 10:22:18,4.2,49.3998,-130.3609,10.0
2018-10-22 08:43:17,4.3,49.0182,-129.9366,10.0
2018-10-22 07:48:40,4.0,49.3075,-130.4263,10.0
2018-10-22 07:42:14,4.0,49.2081,-130.136,10.0
2018-10-22 07:13:03,4.3,48.8247,-129.4933,10.0
2018-10-22 06:58:16,4.1,48.9493,-129.5966,10.0
2018-10-22 06:48:46,4.3,49.1877,-130.1263,10.0
2018-10-22 06:42:32,4.6,49.0055,-129.9567,10.0
2018-10-22 06:36:01,5.0,48.9471,-130.3049,10.0
2018-10-22 06:30:02,4.8,48.9754,-129.7964,10.0
2018-10-22 06:28:15,5.3,49.0186,-130.1091,10.0
2018-10-22 06:22:45,6.5,49.051,-129.8831,10.0
2018-10-22 06:16:22,6.5,48.9767,-129.854,10.0
2018-10-22 06:05:53,4.2,49.0747,-129.2268,10.0
2018-10-22 06:05:47,4.3,48.9754,-129.7467,10.0
2018-10-22 05:39:35,6.1,48.9272,-129.831,10.0
2018-09-14 14:28:55,5.2,52.9854,-34.4479,18.0
2018-09-03 01:43:02,4.1,50.4125,-50.1387,18.0
2018-08-23 23:14:30,4.3,60.3742,-56.2337,18.0
2018-08-22 19:47:23,4.5,52.5154,-50.1402,18.0
2018-08-21 13:10:05,4.9,50.6556,-130.4745,10.0
2018-08-11 18:27:43,4.6,81.3348,-118.16,18.0
2018-08-01 04:13:48,4.5,50.2521,-130.2279,10.0
2018-07-12 18:07:17,4.0,57.5494,-137.9044,21.02
2018-07-09 07:16:47,4.1,43.3135,-55.8801,18.0
2018-07-02 04:08:13,4.0,51.278,-130.7619,10.0
2018-07-02 04:08:13,4.1,51.278,-130.7619,10.0
2018-07-02 04:08:13,4.0,51.2417,-130.8271,10.0
2018-06-25 20:55:48,4.0,60.6164,-43.4297,18.0
2018-06-15 10:09:27,4.2,53.6478,-134.3002,10.0
2018-06-04 22:49:30,5.0,64.869,-51.9569,18.0
2018-06-02 22:32:39,4.5,53.9829,-133.5482,28.58
2018-05-15 20:31:53,4.4,61.1563,-140.4838,1.0
2018-05-12 04:31:37,4.7,81.7018,-114.6403,18.0
2018-05-12 03:36:09,4.2,81.7243,-114.65,18.0
2018-05-10 06:36:15,4.0,48.6632,-129.3872,10.0
2018-05-02 10:13:24,5.3,52.7042,-32.3461,18.0
2018-04-24 17:41:16,4.3,50.5034,-130.1526,10.0
2018-04-20 00:01:35,4.1,42.1266,-83.0287,6.0
2018-04-03 16:36:40,4.1,60.3822,-137.8606,3.79
2018-04-03 04:21:13,4.4,49.0156,-129.3743,10.0
2018-03-27 07:06:11,4.3,72.342,-53.1496,18.0
2018-03-16 02:56:23,4.0,48.9838,-129.6545,10.0
2018-03-16 02:56:23,4.6,48.9838,-129.6545,10.0
2018-03-06 09:38:24,4.1,49.5211,-127.5856,10.0
2018-03-05 12:07:48,4.0,73.9104,-72.4717,18.0
2018-03-01 18:35:34,4.6,50.5548,-130.3863,10.0
2018-01-28 08:52:01,4.1,51.1134,-130.4951,10.0
2018-01-26 02:25:55,4.0,55.1214,-52.0965,18.0
2018-01-23 10:39:19,4.4,48.8154,-129.3356,10.0
2018-01-18 02:47:47,4.5,59.7897,-136.7729,1.69
2018-01-15 05:38:43,4.0,50.5157,-130.121,10.0
2018-01-14 21:41:24,4.3,50.4329,-130.2822,10.0
