Year,Month,Day,Hour,Minute,Second,Magnitude,Latitude,Longitude,Depth
2021,01,01,04,04,32,0.9,38.37348,22.01305,6.602
2021,01,01,04,05,12,1.0,38.37176,22.01342,6.582
2021,01,01,04,07,05,1.1,38.37011,22.02783,7.331
2021,01,01,05,01,15,1.3,38.36759,22.00842,6.575
2021,01,01,05,24,12,2.0,38.37429,22.01748,6.791
2021,01,01,05,54,59,1.1,38.37900,22.01406,6.526
2021,01,01,05,57,07,0.6,38.36829,22.01275,6.514
2021,01,01,06,12,25,1.0,38.38502,21.98819,6.710
2021,01,01,06,29,21,0.9,38.36975,22.06683,6.128
2021,01,01,06,32,33,1.4,38.37303,22.00105,6.814
2021,01,01,07,59,44,1.0,38.37364,22.01510,6.628
2021,01,01,08,44,23,2.0,38.37047,22.00785,6.497
2021,01,01,09,10,37,2.1,38.38514,22.00565,7.593
2021,01,01,09,51,03,1.1,38.37383,22.01436,6.656
2021,01,01,11,13,15,1.0,38.39198,21.98523,6.484
2021,01,01,12,32,31,1.8,38.38567,22.03219,7.546
2021,01,01,12,34,53,2.1,38.38570,22.03262,7.571
2021,01,01,12,35,19,1.6,38.38501,22.03306,7.534
2021,01,01,14,30,37,0.8,38.37680,22.00574,6.708
2021,01,01,19,24,25,0.6,38.36981,22.01104,6.515
2021,01,01,19,40,01,0.8,38.37611,22.00535,6.686
2021,01,01,19,49,02,1.2,38.38602,22.03233,7.580
2021,01,01,20,51,34,0.5,38.36842,22.01215,6.545
2021,01,01,20,56,55,0.9,38.37634,22.05436,6.749
2021,01,01,21,13,48,1.0,38.40226,21.97400,6.329
2021,01,01,21,21,47,0.6,38.37655,22.02001,6.887
2021,01,01,21,22,12,0.8,38.36931,22.02946,7.119
2021,01,01,21,48,10,0.4,38.37678,22.05328,6.738
2021,01,01,21,50,57,0.7,38.37533,22.01947,6.554
2021,01,01,22,00,03,2.3,38.38561,22.03258,7.570
2021,01,01,22,29,51,0.5,38.38429,22.03351,7.487
2021,01,01,23,32,10,0.8,38.38502,21.98820,6.714
2021,01,01,23,33,12,0.8,38.36935,22.02962,7.117
2021,01,02,00,04,54,0.8,38.37133,22.00765,6.631
2021,01,02,00,09,40,1.1,38.39833,22.00314,8.127
2021,01,02,01,04,21,0.8,38.37943,22.00952,6.721
2021,01,02,01,31,29,1.0,38.40609,21.99074,7.119
2021,01,02,03,40,02,1.3,38.37133,22.01189,6.579
2021,01,02,03,42,02,0.7,38.37230,22.01318,6.588
2021,01,02,03,55,55,1.1,38.37919,22.01788,6.685
2021,01,02,05,58,09,1.1,38.37660,22.00914,6.720
2021,01,02,06,05,44,0.3,38.37365,22.00317,6.746
2021,01,02,08,22,15,0.6,38.37351,22.00246,6.827
2021,01,02,08,45,02,1.1,38.38254,21.98535,6.935
2021,01,02,09,23,14,1.8,38.38560,22.03368,7.689
2021,01,02,10,43,18,1.1,38.38490,22.03392,7.579
2021,01,02,16,52,12,2.3,38.38665,22.03152,7.597
2021,01,02,16,53,50,2.0,38.38660,22.03116,7.573
2021,01,02,17,01,14,2.1,38.38682,22.03176,7.633
2021,01,02,17,14,47,0.5,38.38760,22.03138,7.673
2021,01,02,17,36,26,1.9,38.38505,22.03252,7.524
2021,01,02,18,10,34,1.0,38.37476,22.00100,6.714
2021,01,02,19,06,15,1.4,38.38587,22.03339,7.688
2021,01,02,19,36,52,1.3,38.38492,22.03383,7.580
2021,01,02,20,36,51,2.0,38.37480,22.02064,6.415
2021,01,02,22,10,05,2.0,38.38439,22.03351,7.533
2021,01,02,22,27,59,1.6,38.38716,22.03182,7.661
2021,01,02,22,28,15,1.5,38.38682,22.03192,7.632
2021,01,03,01,11,17,1.1,38.37419,22.00359,6.688
2021,01,03,02,09,22,1.5,38.37455,22.00290,6.687
2021,01,03,04,54,01,0.9,38.38616,21.98721,6.526
2021,01,03,05,00,45,1.2,38.40883,21.93513,7.857
2021,01,03,05,02,31,0.9,38.38655,22.03221,7.668
2021,01,03,07,34,44,0.7,38.38344,22.00515,7.360
2021,01,03,13,27,55,2.0,38.37253,22.01249,6.585
2021,01,03,13,40,41,1.1,38.39704,21.97935,6.522
2021,01,03,13,41,13,0.2,38.38713,21.98855,6.657
2021,01,03,14,04,46,1.1,38.37320,22.01422,6.602
2021,01,03,14,17,56,0.5,38.37365,22.01304,6.599
2021,01,03,15,37,37,1.4,38.37784,22.00064,6.755
2021,01,03,18,09,20,1.9,38.38018,21.99272,6.505
2021,01,03,18,12,16,1.1,38.37540,22.01312,6.693
2021,01,03,18,38,54,1.6,38.37702,21.99369,6.764
2021,01,03,19,11,50,1.5,38.36765,22.00835,6.572
2021,01,04,01,31,49,1.3,38.37441,22.02476,6.413
2021,01,04,01,59,08,1.4,38.37449,22.02443,6.391
2021,01,04,07,30,49,0.6,38.37291,22.02433,4.977
2021,01,04,09,18,06,1.5,38.39712,22.00067,8.154
2021,01,04,15,57,54,1.4,38.37516,22.01224,6.690
2021,01,05,02,04,14,2.3,38.37518,22.01301,6.693
2021,01,05,02,33,39,1.4,38.37827,22.00123,6.805
2021,01,05,03,11,32,1.3,38.37833,22.00263,6.815
2021,01,05,06,22,33,1.4,38.38071,21.98734,6.696
2021,01,05,15,32,11,1.5,38.37359,22.01294,6.613
2021,01,05,16,36,36,1.1,38.36783,22.00904,6.571
2021,01,05,17,22,41,0.9,38.37798,21.99764,6.751
2021,01,05,18,20,11,1.0,38.39694,21.99973,8.156
2021,01,05,20,03,47,0.7,38.37500,22.03200,6.770
2021,01,05,23,40,29,0.9,38.37746,22.00678,6.769
2021,01,06,01,14,37,3.6,38.37731,22.00303,7.081
2021,01,06,01,18,46,1.1,38.37607,22.00897,6.702
2021,01,06,01,28,40,1.9,38.37900,22.00491,6.899
2021,01,06,01,45,33,1.5,38.38082,22.01223,6.943
2021,01,06,01,53,50,2.1,38.38030,22.00782,6.902
2021,01,06,02,25,03,2.1,38.37603,22.02101,6.700
2021,01,06,02,37,51,0.6,38.37235,22.02033,6.580
2021,01,06,02,37,58,2.1,38.37481,22.02371,6.714
2021,01,06,02,41,57,1.6,38.37486,22.02632,6.660
2021,01,06,03,51,20,1.6,38.37895,22.01562,6.667
2021,01,06,03,53,12,2.0,38.37603,22.02356,6.679
2021,01,06,04,44,22,1.3,38.37615,22.03256,6.743
2021,01,06,05,13,20,1.1,38.37737,22.01985,6.663
2021,01,06,05,18,54,2.9,38.40933,21.91778,7.932
2021,01,06,07,05,03,1.8,38.37171,22.01729,6.534
2021,01,06,07,29,00,1.1,38.37115,22.01662,6.591
2021,01,06,08,00,18,1.5,38.37418,22.01627,6.641
2021,01,06,08,35,33,1.2,38.37328,22.01624,6.615
2021,01,06,09,19,12,1.0,38.37670,22.01176,6.680
2021,01,06,09,30,27,1.0,38.37243,22.01336,6.589
2021,01,06,10,20,27,1.7,38.38035,22.00492,6.981
2021,01,06,11,31,16,1.4,38.37716,22.02954,6.517
2021,01,06,14,27,24,0.9,38.37674,22.01242,6.682
2021,01,06,15,28,32,0.3,38.37934,22.01766,6.404
2021,01,06,15,45,49,1.0,38.37700,22.01225,6.719
2021,01,06,15,46,22,2.5,38.37773,22.01149,6.763
2021,01,06,16,04,25,1.5,38.37687,22.01330,6.697
2021,01,06,16,34,50,1.2,38.37623,22.01277,6.663
2021,01,06,16,36,36,0.7,38.37635,22.01220,6.658
2021,01,06,16,51,40,1.2,38.37676,22.00955,6.728
2021,01,06,16,52,17,1.0,38.37658,22.01352,6.732
2021,01,06,17,27,42,1.0,38.36852,22.00959,6.568
2021,01,06,17,47,29,1.1,38.38141,21.99352,6.560
2021,01,06,17,48,39,0.4,38.37585,22.00885,6.665
2021,01,06,21,27,36,1.0,38.36981,22.01792,6.544
2021,01,06,22,46,21,1.3,38.37247,22.02020,6.583
2021,01,06,23,56,48,1.3,38.37655,22.02613,6.486
2021,01,07,00,45,16,1.4,38.37274,22.01376,6.614
2021,01,07,00,56,22,1.1,38.37178,22.01282,6.587
2021,01,07,01,28,34,0.8,38.37548,22.00126,6.676
2021,01,07,03,42,53,2.4,38.36975,22.01335,6.758
2021,01,07,09,14,02,1.2,38.37454,21.99838,6.781
2021,01,07,09,14,51,1.5,38.37416,21.99757,6.796
2021,01,07,09,25,45,1.5,38.37571,22.02999,6.749
2021,01,07,13,24,53,1.5,38.37093,22.00878,6.512
2021,01,07,13,31,42,1.8,38.38188,22.00535,7.197
2021,01,07,20,00,04,1.6,38.37673,22.01174,6.684
2021,01,07,21,57,52,0.4,38.37510,21.99931,6.753
2021,01,07,21,58,09,1.0,38.37218,22.02327,6.488
2021,01,07,22,01,03,1.1,38.37429,22.00432,6.683
2021,01,07,22,26,08,1.2,38.37005,22.01611,6.922
2021,01,08,20,21,09,0.7,38.39189,21.98478,6.551
2021,01,08,21,41,28,1.0,38.37649,22.01458,6.658
2021,01,08,23,31,27,1.1,38.38149,22.00203,7.219
2021,01,09,02,05,51,1.3,38.39141,21.98561,6.522
2021,01,09,02,20,07,1.5,38.39132,21.98538,6.547
2021,01,09,05,38,44,2.7,38.38973,21.98673,6.520
2021,01,09,08,28,12,2.3,38.39073,21.98579,6.532
2021,01,09,13,14,55,0.6,38.39005,21.99666,5.756
2021,01,09,17,56,05,1.3,38.39088,22.04365,7.565
2021,01,09,21,03,58,1.1,38.37258,22.02007,6.572
2021,01,10,01,43,07,1.1,38.37377,22.02112,6.418
2021,01,10,02,20,39,1.0,38.37688,22.03158,6.783
2021,01,10,03,55,12,2.8,38.38266,22.00042,7.090
2021,01,10,03,59,05,1.4,38.38114,22.00216,7.183
2021,01,10,04,37,55,1.3,38.38513,22.03599,6.960
2021,01,10,19,11,50,1.4,38.37674,22.00379,6.686
2021,01,10,20,12,49,1.2,38.38083,22.00488,6.417
2021,01,11,02,53,47,1.4,38.38055,22.04996,8.937
2021,01,11,05,30,54,1.7,38.39205,21.98504,6.493
2021,01,11,09,29,12,2.5,38.37976,22.04106,7.459
2021,01,11,09,44,17,1.1,38.40229,21.97500,6.545
2021,01,11,12,09,05,1.6,38.36724,22.01268,6.688
2021,01,11,12,34,22,1.3,38.38095,22.04024,7.519
2021,01,11,16,06,21,1.2,38.38112,22.04047,7.534
2021,01,11,17,59,46,2.2,38.38150,22.04196,7.606
2021,01,11,18,06,40,1.1,38.38009,22.04013,7.432
2021,01,11,18,09,43,1.1,38.38118,22.03729,7.463
2021,01,11,19,39,22,2.6,38.37986,22.03894,7.295
2021,01,11,19,41,28,1.6,38.37931,22.04011,7.293
2021,01,11,19,53,59,1.5,38.38182,22.04210,7.636
2021,01,11,20,08,56,2.0,38.37995,22.03762,7.319
2021,01,11,20,43,26,1.7,38.37955,22.04404,7.435
2021,01,11,21,36,03,1.4,38.37870,22.04248,7.344
2021,01,11,21,37,18,1.0,38.38119,22.04031,7.540
2021,01,11,21,38,26,1.5,38.38077,22.04032,7.514
2021,01,11,21,40,34,1.6,38.38066,22.04288,7.557
2021,01,11,22,12,24,1.4,38.38246,22.04216,7.729
2021,01,11,22,13,29,1.7,38.38186,22.04207,7.655
2021,01,11,22,22,44,2.1,38.38241,22.04217,7.720
2021,01,11,23,01,57,1.3,38.37838,22.04071,7.135
2021,01,11,23,25,30,1.3,38.37727,22.04140,7.088
2021,01,11,23,29,14,1.5,38.37820,22.03961,7.076
2021,01,11,23,34,56,1.1,38.37822,22.04072,7.127
2021,01,11,23,45,12,1.6,38.37917,22.03873,7.119
2021,01,12,00,08,59,1.4,38.37693,22.04155,7.079
2021,01,12,00,13,04,1.5,38.37707,22.04188,7.097
2021,01,12,00,47,30,3.6,38.37874,22.04560,8.161
2021,01,12,00,49,51,2.1,38.37942,22.03606,7.234
2021,01,12,00,50,40,1.9,38.37601,22.04379,7.081
2021,01,12,01,03,07,1.9,38.37768,22.04412,7.231
2021,01,12,01,09,44,1.9,38.38063,22.04246,7.533
2021,01,12,01,09,57,2.5,38.37583,22.04333,7.039
2021,01,12,01,10,39,1.8,38.38186,22.04209,7.645
2021,01,12,01,15,40,2.8,38.38066,22.03421,7.288
2021,01,12,01,17,44,2.9,38.38092,22.03492,7.383
2021,01,12,01,52,52,1.3,38.38267,22.03764,7.610
2021,01,12,01,52,57,1.7,38.37783,22.04483,7.332
2021,01,12,01,57,25,1.9,38.37691,22.04464,7.229
2021,01,12,02,06,15,1.8,38.38392,22.02710,7.181
2021,01,12,02,15,02,1.6,38.37902,22.03778,7.161
2021,01,12,03,28,03,1.8,38.38267,22.03146,7.387
2021,01,12,03,32,09,1.7,38.38245,22.03713,7.587
2021,01,12,04,23,53,1.9,38.38311,22.03766,7.652
2021,01,12,05,05,42,1.2,38.38155,22.04056,7.609
2021,01,12,07,08,30,1.3,38.37948,22.03958,7.292
2021,01,12,07,25,40,1.3,38.38314,22.03790,7.763
2021,01,12,07,37,35,2.5,38.37631,22.04590,7.196
2021,01,12,08,03,39,2.0,38.37701,22.04628,7.410
2021,01,12,08,13,13,1.8,38.37587,22.04616,7.105
2021,01,12,08,15,11,1.7,38.37561,22.04451,7.042
2021,01,12,08,41,57,1.9,38.37830,22.04154,7.242
2021,01,12,09,18,52,1.4,38.37597,22.04757,7.174
2021,01,12,09,24,07,1.9,38.38322,22.03717,7.751
2021,01,12,09,36,03,1.8,38.37892,22.03824,7.053
2021,01,12,10,48,31,1.7,38.37454,22.04736,7.076
2021,01,12,11,05,20,1.6,38.38314,22.03782,7.764
2021,01,12,11,50,59,1.5,38.37782,22.04921,7.494
2021,01,12,11,51,47,1.3,38.37749,22.04996,7.472
2021,01,12,11,53,28,1.2,38.37440,22.04750,7.083
2021,01,12,12,18,08,1.6,38.37616,22.04398,7.146
2021,01,12,12,55,11,2.0,38.38060,22.00559,7.247
2021,01,12,16,07,54,1.3,38.37743,22.03257,6.395
2021,01,12,16,42,11,1.7,38.37673,22.02786,6.923
2021,01,12,18,15,36,0.8,38.36954,22.01259,6.472
2021,01,12,18,15,54,1.3,38.39155,22.04186,7.222
2021,01,12,18,22,37,1.1,38.37683,22.02584,6.807
2021,01,12,20,34,45,1.5,38.40154,21.97662,7.516
2021,01,12,22,09,55,4.8,38.37428,22.04640,6.596
2021,01,12,22,15,19,2.7,38.37123,22.05083,7.107
2021,01,12,22,15,59,2.3,38.38321,22.02314,6.930
2021,01,12,22,17,51,2.7,38.37218,21.98464,7.027
2021,01,12,22,18,26,2.6,38.38761,21.99014,7.020
2021,01,12,22,22,18,2.1,38.38001,22.02598,6.666
2021,01,12,22,23,47,3.0,38.36962,22.05624,7.466
2021,01,12,22,24,23,2.6,38.37495,22.02459,6.075
2021,01,12,22,27,01,2.9,38.37139,22.05537,7.575
2021,01,12,22,29,37,4.4,38.37346,22.04918,7.654
2021,01,12,22,32,55,4.0,38.37606,22.04174,6.937
2021,01,12,22,37,03,3.4,38.36451,22.06815,7.323
2021,01,12,22,40,51,3.1,38.38735,22.00902,7.561
2021,01,12,22,43,17,2.6,38.36709,22.05174,6.981
2021,01,12,22,43,27,2.9,38.38595,22.02270,8.574
2021,01,12,22,47,33,2.3,38.37163,22.05194,7.316
2021,01,12,22,56,47,4.4,38.37920,22.04882,7.870
2021,01,12,22,59,47,3.6,38.36262,22.07068,7.118
2021,01,12,23,04,05,2.2,38.39996,21.98274,7.338
2021,01,12,23,05,09,3.4,38.38405,22.03631,7.965
2021,01,12,23,09,05,2.6,38.37025,22.04750,6.749
2021,01,12,23,13,22,1.9,38.38227,22.02368,7.177
2021,01,12,23,14,29,2.5,38.37042,22.05185,6.914
2021,01,12,23,15,11,2.1,38.37144,22.01552,6.553
2021,01,12,23,16,39,2.3,38.36268,22.06814,7.094
2021,01,12,23,18,20,2.8,38.38057,22.04212,7.953
2021,01,12,23,35,54,2.4,38.38511,22.02369,7.355
2021,01,12,23,38,39,2.1,38.36918,22.02243,6.635
2021,01,12,23,39,29,2.3,38.37117,22.05182,6.899
2021,01,12,23,42,19,2.8,38.37625,22.01649,7.182
2021,01,12,23,58,44,3.2,38.39375,22.02080,9.235
2021,01,13,00,12,41,2.4,38.38721,22.01270,7.409
2021,01,13,00,14,02,2.6,38.37272,22.04796,6.933
2021,01,13,00,15,06,2.1,38.36689,22.05527,7.071
2021,01,13,00,18,25,2.9,38.37770,22.04674,7.852
2021,01,13,00,49,08,2.4,38.36952,22.05250,6.786
2021,01,13,00,51,22,1.8,38.37939,22.02470,6.536
2021,01,13,00,56,27,2.3,38.38085,22.02675,6.344
2021,01,13,01,00,00,1.8,38.38536,22.01869,7.196
2021,01,13,01,00,24,2.5,38.37032,22.05302,7.071
2021,01,13,01,01,49,1.9,38.36969,22.04817,6.844
2021,01,13,01,06,38,2.2,38.38119,22.04168,7.994
2021,01,13,01,06,49,2.3,38.38070,22.04198,7.909
2021,01,13,01,07,46,1.7,38.39479,21.98259,6.994
2021,01,13,01,25,59,2.5,38.36462,22.05740,6.942
2021,01,13,01,28,43,1.7,38.36113,22.07408,7.104
2021,01,13,01,47,57,2.4,38.36568,22.05424,6.793
2021,01,13,01,50,26,1.5,38.39320,21.98457,7.043
2021,01,13,01,50,49,1.7,38.37267,22.06349,8.295
2021,01,13,02,15,01,2.6,38.39597,21.97892,7.490
2021,01,13,02,16,54,2.1,38.37002,22.06740,8.362
2021,01,13,02,20,58,2.2,38.36029,22.07220,6.896
2021,01,13,02,22,55,1.5,38.37453,21.99516,6.808
2021,01,13,02,26,58,2.2,38.36855,22.05190,6.882
2021,01,13,02,28,47,1.8,38.36372,22.05977,7.014
2021,01,13,02,29,15,1.8,38.36339,22.05969,7.006
2021,01,13,02,30,10,2.7,38.36528,22.05055,6.896
2021,01,13,02,35,07,2.8,38.37395,21.99551,6.712
2021,01,13,02,40,53,2.6,38.36232,22.06831,6.888
2021,01,13,02,42,26,2.1,38.37785,22.02857,6.424
2021,01,13,02,43,20,1.8,38.37001,22.06675,8.397
2021,01,13,02,44,35,2.5,38.36975,22.06813,8.367
2021,01,13,02,55,48,2.7,38.36031,22.07244,6.953
2021,01,13,03,15,52,2.8,38.36897,22.05754,6.874
2021,01,13,03,16,29,1.7,38.36356,22.06595,7.083
2021,01,13,03,17,02,1.8,38.36323,22.04572,6.411
2021,01,13,03,24,40,1.1,38.38275,22.01702,6.853
2021,01,13,03,25,20,2.2,38.36293,22.06935,6.808
2021,01,13,03,39,39,1.6,38.36254,22.06662,7.036
2021,01,13,03,39,51,2.4,38.38058,21.99070,7.250
2021,01,13,03,56,41,1.5,38.38538,22.01871,7.200
2021,01,13,03,57,15,3.6,38.36797,22.06216,5.649
2021,01,13,04,03,19,2.4,38.36859,22.05938,6.809
2021,01,13,04,06,00,2.8,38.38452,22.01985,7.173
2021,01,13,04,06,13,3.1,38.38949,22.02262,6.840
2021,01,13,04,06,28,2.7,38.38200,22.01158,7.112
2021,01,13,04,25,41,2.4,38.37500,22.04702,5.872
2021,01,13,04,26,46,2.0,38.36034,22.07042,7.004
2021,01,13,05,18,19,2.0,38.38572,22.02086,7.428
2021,01,13,05,24,19,3.1,38.36814,22.05414,6.700
2021,01,13,05,32,26,2.4,38.37404,22.01484,6.664
2021,01,13,05,32,55,1.8,38.37418,22.01366,6.644
2021,01,13,06,00,05,2.3,38.36775,22.00978,6.592
2021,01,13,06,24,29,2.4,38.36435,22.05925,7.055
2021,01,13,06,41,28,1.7,38.36881,21.99021,6.871
2021,01,13,06,46,54,2.7,38.36527,22.05551,6.831
2021,01,13,06,48,39,1.2,38.36422,22.05477,6.856
2021,01,13,06,50,17,2.2,38.36815,22.05964,6.958
2021,01,13,06,53,42,2.0,38.36632,22.00795,6.576
2021,01,13,06,54,29,1.2,38.36527,22.06679,5.882
2021,01,13,07,02,44,2.5,38.38540,22.02005,7.365
2021,01,13,07,05,07,2.0,38.37276,21.99597,6.955
2021,01,13,07,37,50,2.3,38.39076,22.02447,8.564
2021,01,13,07,55,50,2.0,38.36491,22.05575,6.849
2021,01,13,08,19,40,1.9,38.39483,21.98252,6.978
2021,01,13,08,33,50,2.3,38.36917,22.05162,7.073
2021,01,13,08,40,43,2.9,38.36494,22.06820,7.380
2021,01,13,09,06,08,3.8,38.37415,22.04466,7.169
2021,01,13,09,11,08,2.5,38.36924,22.05221,6.827
2021,01,13,09,11,59,2.7,38.36439,22.06815,6.757
2021,01,13,09,17,15,2.7,38.37542,22.04916,7.091
2021,01,13,09,21,17,3.0,38.37510,22.05187,7.160
2021,01,13,09,40,21,4.2,38.38470,22.04105,7.275
2021,01,13,09,56,47,3.3,38.37655,22.04915,7.986
2021,01,13,11,08,09,2.3,38.36112,22.07056,7.067
2021,01,13,11,09,29,2.2,38.36923,22.06140,7.953
2021,01,13,11,19,00,2.0,38.36950,22.06169,7.919
2021,01,13,11,20,30,1.0,38.38364,22.02114,7.186
2021,01,13,12,19,19,1.6,38.37683,22.01920,6.706
2021,01,13,12,20,37,2.0,38.39614,21.98283,6.804
2021,01,13,12,27,11,1.7,38.38889,22.02933,8.547
2021,01,13,12,28,33,2.2,38.36465,22.06706,7.161
2021,01,13,12,32,16,1.7,38.37447,22.05319,7.129
2021,01,13,12,33,08,2.5,38.35813,22.07137,6.961
2021,01,13,12,49,16,2.3,38.36835,22.05383,7.083
2021,01,13,12,59,46,2.8,38.38667,22.02319,7.048
2021,01,13,13,15,23,3.6,38.38174,22.02350,6.764
2021,01,13,13,45,45,2.2,38.39498,21.98374,6.842
2021,01,13,14,04,20,2.1,38.37568,22.04668,7.230
2021,01,13,14,10,29,1.9,38.37222,22.05099,7.062
2021,01,13,14,13,27,1.2,38.38359,22.02105,6.414
2021,01,13,14,14,17,1.2,38.39166,22.02602,8.183
2021,01,13,14,17,06,1.3,38.38318,22.02087,6.425
2021,01,13,14,18,54,1.2,38.37735,22.03043,6.741
2021,01,13,14,31,55,2.4,38.36216,22.06808,7.037
2021,01,13,14,42,15,2.0,38.38358,22.02155,6.383
2021,01,13,14,43,24,1.3,38.37557,22.01713,6.679
2021,01,13,14,49,27,2.0,38.37466,22.00282,6.681
2021,01,13,14,57,50,2.4,38.37436,22.02395,6.840
2021,01,13,15,14,49,2.2,38.36690,22.05522,7.072
2021,01,13,15,29,49,1.8,38.38129,22.02085,6.506
2021,01,13,16,01,25,2.1,38.36403,22.06985,7.233
2021,01,13,16,02,46,1.7,38.37456,22.02540,6.851
2021,01,13,16,09,24,2.3,38.37784,22.04393,8.105
2021,01,13,16,27,52,2.1,38.36686,22.06006,7.431
2021,01,13,16,34,31,2.2,38.37201,22.04494,6.531
2021,01,13,16,40,56,2.5,38.38851,22.01129,7.176
2021,01,13,17,19,22,1.7,38.37722,21.99351,6.710
2021,01,13,17,29,53,2.5,38.38938,22.00410,7.417
2021,01,13,17,33,33,2.0,38.37120,22.05130,7.144
2021,01,13,17,52,04,2.1,38.37703,22.03634,7.120
2021,01,13,18,07,31,1.8,38.38790,22.03064,8.527
2021,01,13,18,10,22,0.8,38.37291,22.04485,6.471
2021,01,13,19,09,37,2.4,38.37272,21.98442,7.011
2021,01,13,19,30,42,2.1,38.36865,22.05252,6.938
2021,01,13,19,38,47,2.4,38.38597,22.02062,6.344
2021,01,13,20,02,15,1.8,38.35876,22.07241,6.857
2021,01,13,20,22,57,2.1,38.36892,22.05189,6.817
2021,01,13,20,33,44,1.8,38.38253,22.04170,6.469
2021,01,13,20,36,13,1.6,38.37776,22.01008,6.731
2021,01,13,20,39,22,2.6,38.36884,22.05547,6.888
2021,01,13,20,50,45,2.4,38.37998,22.02147,6.468
2021,01,13,20,57,01,2.5,38.39612,21.98059,6.442
2021,01,13,21,54,17,1.9,38.38628,22.01958,7.422
2021,01,13,21,56,03,1.8,38.36232,22.07554,7.147
2021,01,13,22,42,52,1.7,38.38806,22.03005,8.549
2021,01,13,22,44,30,1.7,38.37701,22.03645,6.979
2021,01,13,23,04,40,3.0,38.37017,22.05644,6.933
2021,01,13,23,11,55,1.8,38.36858,22.05942,6.952
2021,01,13,23,13,23,1.8,38.37265,22.05272,6.888
2021,01,13,23,19,35,2.5,38.37309,22.05161,6.885
2021,01,13,23,26,47,2.5,38.37362,22.04929,6.859
2021,01,13,23,52,09,2.0,38.36325,22.06948,7.183
2021,01,14,00,13,14,1.9,38.37041,22.05743,7.043
2021,01,14,01,15,41,2.0,38.39279,21.98539,6.930
2021,01,14,01,46,27,2.6,38.36149,22.07647,7.165
2021,01,14,01,53,25,2.4,38.36290,22.07642,7.198
2021,01,14,01,54,41,1.4,38.36171,22.07598,7.079
2021,01,14,02,02,34,0.6,38.37652,22.02251,6.858
2021,01,14,02,03,02,2.4,38.37922,22.02469,6.531
2021,01,14,02,05,01,1.5,38.36516,22.06434,7.329
2021,01,14,02,09,02,2.7,38.36765,22.05844,7.285
2021,01,14,03,34,06,2.1,38.36796,22.05810,7.227
2021,01,14,03,40,01,2.8,38.37374,22.04936,6.917
2021,01,14,03,42,25,1.6,38.37130,22.05665,7.034
2021,01,14,04,03,45,0.9,38.37470,22.04285,6.282
2021,01,14,04,11,33,2.1,38.36012,22.07830,7.012
2021,01,14,05,07,51,1.8,38.36917,22.00841,6.550
2021,01,14,05,15,04,1.7,38.36471,22.06445,6.484
2021,01,14,06,10,54,1.8,38.36267,22.07430,7.199
2021,01,14,06,19,19,3.5,38.36969,22.06037,7.350
2021,01,14,06,35,10,0.7,38.37859,22.03825,7.155
2021,01,14,06,36,01,2.1,38.36259,22.06942,7.059
2021,01,14,06,37,48,1.3,38.36868,22.05367,6.780
2021,01,14,07,47,42,1.8,38.37987,22.04174,7.565
2021,01,14,08,47,03,0.9,38.37354,21.99519,6.806
2021,01,14,08,49,12,1.4,38.36944,22.05204,6.889
2021,01,14,08,49,59,1.6,38.36118,22.07794,7.148
2021,01,14,09,14,18,1.6,38.36971,22.06458,8.143
2021,01,14,09,26,53,2.0,38.36807,22.05346,6.805
2021,01,14,09,37,16,2.0,38.36142,22.07672,7.035
2021,01,14,09,40,20,2.1,38.36843,22.06555,8.003
2021,01,14,10,14,50,1.6,38.37294,21.99897,6.706
2021,01,14,10,17,04,1.9,38.36726,22.04758,6.751
2021,01,14,10,19,12,2.2,38.36659,22.05946,6.826
2021,01,14,10,39,46,2.3,38.37509,21.99478,6.773
2021,01,14,10,47,51,2.1,38.37500,21.99492,6.839
2021,01,14,10,49,18,3.8,38.36908,22.05715,6.901
2021,01,14,10,54,20,3.5,38.36186,22.07673,7.296
2021,01,14,10,55,43,2.8,38.36031,22.07828,7.028
2021,01,14,11,35,39,2.1,38.35904,22.07739,6.942
2021,01,14,11,37,40,2.3,38.37246,22.01424,6.589
2021,01,14,11,40,02,2.1,38.37276,22.01276,6.572
2021,01,14,11,59,07,2.2,38.38030,22.01777,6.562
2021,01,14,12,02,08,2.1,38.36023,22.06978,7.026
2021,01,14,12,10,26,2.1,38.36970,21.98804,6.914
2021,01,14,12,16,13,2.7,38.36934,21.98810,6.896
2021,01,14,13,33,27,1.5,38.36853,22.00662,6.548
2021,01,14,13,46,47,2.4,38.37922,22.00285,5.742
2021,01,14,14,15,28,2.2,38.36345,22.07397,7.296
2021,01,14,14,30,21,3.0,38.37912,22.00077,5.716
2021,01,14,15,47,07,1.8,38.36416,22.06860,7.226
2021,01,14,16,06,55,2.0,38.37240,22.04613,6.785
2021,01,14,17,00,25,1.2,38.36046,22.07037,6.920
2021,01,14,17,38,18,1.7,38.35157,22.08997,7.111
2021,01,14,17,44,25,1.4,38.37767,22.03541,7.052
2021,01,14,17,46,15,2.3,38.37052,22.05256,6.754
2021,01,14,18,10,17,1.9,38.37515,22.05825,6.692
2021,01,14,18,14,08,2.0,38.37709,21.98748,6.806
2021,01,14,18,19,35,3.6,38.36741,22.05985,7.337
2021,01,14,18,20,59,2.7,38.37265,21.99531,6.735
2021,01,14,18,42,31,2.0,38.37587,22.00878,6.708
2021,01,14,19,21,38,1.5,38.36776,22.06380,7.087
