Time ID,Magnitude,Station Count,Author,Publication Time
2016-07-15T04:53:04.826000Z,0.9881754117492667,6,University Potsdam,2019-09-17T15:56:16.712268Z
2016-07-15T04:57:44.506000Z,1.2955662631350502,13,University Potsdam,2019-09-17T15:56:23.184554Z
2016-07-15T06:50:57.175000Z,1.8836809890135289,12,University Potsdam,2019-09-17T15:56:29.792017Z
2016-07-15T09:26:15.124000Z,0.8578590377495505,7,University Potsdam,2019-09-17T15:56:36.026692Z
2016-07-15T13:04:50.865000Z,1.6324637347461302,13,University Potsdam,2019-09-17T15:56:42.668369Z
2016-07-15T13:33:10.103000Z,2.6487224238359213,13,University Potsdam,2019-09-17T15:56:48.755998Z
2016-07-15T15:54:20.489000Z,0.7108214454477233,6,University Potsdam,2019-09-17T15:56:55.226482Z
2016-07-15T15:59:51.769000Z,2.5540249764861587,13,University Potsdam,2019-09-17T15:57:02.203530Z
2016-07-15T17:48:17.040000Z,1.1808207755859041,10,University Potsdam,2019-09-17T15:57:08.629745Z
2016-07-15T22:06:10.340000Z,2.699035910941989,13,University Potsdam,2019-09-17T15:57:15.271841Z
2016-07-16T01:18:45.884000Z,0.929341200284119,9,University Potsdam,2019-09-17T15:57:21.738172Z
2016-07-16T02:37:57.917000Z,0.7036533745394187,6,University Potsdam,2019-09-17T15:57:27.902325Z
2016-07-16T04:00:38.990000Z,1.078846217073964,4,University Potsdam,2019-09-17T15:57:34.020579Z
2016-07-16T06:22:08.939000Z,0.7859584645166686,8,University Potsdam,2019-09-17T15:57:40.164554Z
2016-07-16T07:25:38.332000Z,2.1850444020954622,11,University Potsdam,2019-09-17T15:57:46.710808Z
2016-07-16T08:14:38.647000Z,3.2909240393469688,13,University Potsdam,2019-09-17T15:57:53.454070Z
2016-07-16T08:56:31.805000Z,2.4127326328270735,13,University Potsdam,2019-09-17T15:58:00.214785Z
